,attraction,location,tag,주소,위도,경도
648,보보식당,서울 강남구,#동파육#맛집#음식#중식#중식당,서울특별시 강남구 언주로174길 30 로빈명품관1층 103호,37.5279014396,127.0363057386
649,성하,서울 영등포구,#맛집#서울한식맛집#여의도맛집#음식#한식,서울특별시 영등포구 국제금융로6길 30,37.5217779627,126.9266297904
650,명보정,서울 영등포구,#고기요리#맛집#영등포맛집#육류#음식,서울특별시 영등포구 국제금융로6길 30(여의도동),37.5217779627,126.9266297904
651,아선재,서울 강남구,#강남맛집#강남한정식#대치동아선재#대치동한정식#명현지쉐프#음식,서울특별시 강남구 영동대로 333 동원빌딩지하 1층,37.5042047053,127.0648843641
652,고려정,서울 영등포구,#고기요리#맛집#여의도맛집#육류#음식,서울특별시 영등포구 국제금융로6길 30(여의도동),37.5217779627,126.9266297904
653,닭한마리 공릉본점,서울 노원구,#공릉닭한마리#공릉맛집#공릉본점닭한마리#노원맛집#노원맛집#닭한마리맛집#음식,서울특별시 노원구 동일로 1020 공릉본점닭한마리,37.6212551745,127.0748301314
654,금고깃집 마곡본점,서울 강서구,#음식,"서울특별시 강서구 마곡동로 61 에이스프라자109호,203-205호",37.5606717733,126.8331733261
655,구스아일랜드 브루하우스,서울 강남구,#구스아일랜드#서울맛집#서울여행#수제맥주#수제맥주맛집#음식,서울특별시 강남구 역삼로 118(역삼동),37.4934831403,127.0321959757
656,명인밥상,서울 송파구,#가락시장맛집#명인밥상#송파가족모임#송파맛집#송파맛집#음식#한정식맛집#한정식맛집,서울특별시 송파구 송이로 155지하1층,37.4933681573,127.1250514194
657,오근내닭갈비,서울 용산구,#닭갈비#오근내닭갈비#음식#이촌동닭갈비#춘천닭갈비,서울특별시 용산구 이촌로29길 15(한강로3가),37.52457823,126.9597405834
658,예담한정식,서울 강남구,#강남가족모임#강남가족식사#논현동맛집#예담한정식#음식#테하란로맛집,서울특별시 강남구 테헤란로13길 21,37.5010600335,127.031918009
659,도봉산양고기,서울 도봉구,#서울맛집#양고기#연인과함께#음식,서울특별시 도봉구 도봉로191길 99-61층,37.6899771406,127.0417561863
660,스시 초희,서울 강남구,#맛집#음식#초밥,서울특별시 강남구 도산대로45길 18-6,37.5237602478,127.035966998
661,여의도 양꼬치,서울 영등포구,#맛집#양갈비#양꼬치#여의도맛집#음식,"서울특별시 영등포구 국제금융로6길 30, 2층",37.5217779627,126.9266297904
662,계담다,서울 마포구,#남녀노소#닭요리#데이트#레스토랑#연인과함께#음식#음식점#커플데이트#퓨전요리#퓨전음식#퓨전음식점#퓨전통닭,서울특별시 마포구 동교로38길 33-20(연남동),37.5621177147,126.9263758975
663,목꾸안,서울 동대문구,#베트남음식#분짜#서울_여행지_추천#서울가볼만한곳#서울권#쌀국수#음식,서울특별시 동대문구 회기로 135(회기동),37.5915720958,127.0516553108
664,진작다이닝,서울 성동구,#성동구맛집#성수맛집#성수맛집#성수진작다이닝#음식#진작다이닝#후토마끼맛집#후토마끼맛집,서울특별시 성동구 왕십리로14나길 10,37.5494518824,127.0456681637
665,낙지한마당,서울 영등포구,#낙지요리#맛집#여의도맛집#음식,"서울특별시 영등포구 국제금융로6길 30, 3층(여의도동)",37.5217779627,126.9266297904
666,바캉스커피,서울 중구,#루프탑카페#바캉스커피#시청역카페#시티뷰카페#을지로입구역카페#을지로카페#음식#테라스카페,서울특별시 중구 남대문로9길 12(다동),37.5669153723,126.9817734898
667,호랑이,서울 중구,#레트로카페#서울_여행지_추천#서울가볼만한곳#서울권#을지로카페#음식#힙지로,서울특별시 중구 을지로 157(산림동),37.5671183729,126.9955083433
668,갓파스시 구로점,서울 구로구,#갓파스시#갓파스시#구디맛집#구디맛집#구디스시집#무제한초밥#음식#회전포밥,서울특별시 구로구 디지털로 288 대륭포스트타워1차2층 214호,37.4836235055,126.8955170318
669,도산맘마미아,서울 강남구,#도산맘마미아#반려동물동반카페#서울핫플#서울핫플#압구정디저트맛집#압구정디저트맛집#압구정핫플레이스#음식,서울특별시 강남구 압구정로42길 45,37.5259766337,127.0346726085
670,정담은보쌈,서울 관악구,#보쌈맛집#봉천보쌈#신림동보쌈#음식#정담은보쌈,서울특별시 종로구 계동길 33-9,37.5788446206,126.9861783062
671,스윗솔트,서울 강동구,#명일동카페#브런치카페#브런치카페#숲뷰카페#스윗솔트#음식#자연속카페,서울특별시 강동구 상암로 286,37.5455292933,127.1541417341
672,망원동즉석우동 본점,서울 마포구,#가성비맛집#기사식당#기사식당#돈까스#돈까스#망원동#망원동#어묵우동#어묵우동#음식#즉석우동#혼밥하기좋은,서울특별시 마포구 동교로 83,37.5543072392,126.9111663928
673,리틀넥한남,서울 용산구,#리틀넥#리틀넥한남#에그베네딕트맛집#용산브런치#음식#이태원브런치#한강진브런치#한남동브런치,서울특별시 용산구 한남대로27길 66(한남동),37.5396550323,127.0030278809
677,언차일드,서울 동대문구,#서울_여행지_추천#서울가볼만한곳#서울권#서울카페#음식#흑임자크림라떼,서울특별시 동대문구 회기로 194-1(휘경동),37.5898946191,127.0575298229
681,으뜸횟집,서울 강동구,#가성비맛집#가족식사장소#길동횟집#대게코스#랍스타코스#으뜸횟집#음식#횟집,서울특별시 강동구 양재대로122가길 39(길동),37.5439237215,127.1429039138
685,숟가락반상 마실,서울 노원구,#노원한정식#마실#마실#상견례한정식#상계동한정식#숟가락반상마실#음식,서울특별시 노원구 노원로 412,37.6534624197,127.0681298237
686,카페 마나랑,서울 송파구,#LP카페#가볼래터#서울#여행구독#음식#재즈#카페,서울특별시 송파구 송파대로49길 37 (석촌동),37.5063717628,127.100583832
687,꿀꿀진순대 강동본점,서울 강동구,#강동맛집#강동순대국#꿀꿀진순대국#성내동맛집#성내동순대국#음식,서울특별시 강동구 양재대로103길 70 강동아너스빌1층 101호 102호,37.5340358242,127.1342077641
688,비스타 워커힐 서울 피자힐,서울 광진구,#워커힐피자힐#음식#전망좋은피자집#콰트로피자#피자맛집#피자맛집#피자힐,서울특별시 광진구 워커힐로 177 워커힐호텔,37.5518832586,127.1069125182
689,마초쉐프 강남본점,서울 강남구,#강남맛집#강남소개팅#강남역맛집#마초쉐프#마초쉐프강남본점#음식,서울특별시 강남구 강남대로106길 29 유니켐,37.5035513381,127.0278599746
690,희래등,서울 동작구,#가족식사_추천#각종_중화요리특선요리_및_코스요리는_3인이상_주문_가능#맛집#수도권#음식#점심특선#정탁코스#짜장면#탕수육#희래등,서울특별시 동작구 등용로 123,37.5122652695,126.9317212609
694,철계단집,서울 동대문구,#경희대맛집#냉동삼겹살맛집#동대문고깃집#레트로식당#삼겹살맛집#음식#철계단집#회기역고깃집#회기역삼겹살,서울특별시 동대문구 회기로31가길 35-1 (휘경동),37.5904473196,127.0568104282
695,슈타인도르프,서울 송파구,#독일수제맥주#서울데이트#수제맥주#슈바이학센#음식#잠실수제맥주,서울특별시 송파구 오금로15길 11(방이동),37.5129739331,127.1094189517
696,마누테라스,서울 강남구,#도곡동맛집#마누테라스#양재천맛집#음식#이찬호#이탈리안퓨전요리,서울특별시 강남구 양재천로 1791층,37.4822819033,127.0455867406
697,청해진,서울 강동구,#맛집#음식,서울특별시 동작구 노들로 674,37.5145456302,126.9355902885
698,청해진,서울 강동구,#맛집#음식,서울특별시 동작구 노들로 674,37.5145456302,127.1225089917
700,청해진,서울 강동구,#맛집#음식,서울특별시 강동구 성내로6길 33,37.5283140552,126.9355902885
701,청해진,서울 강동구,#맛집#음식,서울특별시 강동구 성내로6길 33,37.5283140552,127.1225089917
706,경동함흥냉면,서울 동대문구,#경동시장냉면맛집#경동시장맛집#경동시장비빔냉면#경동함흥냉면#동대문냉면집#비빔냉면맛집#음식#함흥냉면,서울특별시 동대문구 고산자로38길 19(제기동),37.5801509845,127.0396456189
707,본앤브레드 신관,서울 성동구,#마장동맛집#본앤브레드#성동구한우맛집#음식#한우맛집#한우맛집#한우오마카세,서울특별시 성동구 마장로42길 1,37.5668442852,127.044517775
708,오금버드나무집,서울 송파구,#송파구고깃집#송파구맛집#송파구맛집#오금동고깃집#오금동맛집#오금동맛집#오금버드나무집#음식,서울특별시 송파구 동남로 309 버드나무식당,37.503117252,127.1375861138
709,성북동면옥집,서울 성북구,#갈비찜맛집#성북동갈비#성북동맛집#성북동면옥집#성북동빵공장#음식,서울특별시 성북구 대사관로 40,37.5959482318,126.9886470404
710,진가,서울 영등포구,#고기#고기요리#맛집#여의도맛집#육류#음식,서울특별시 영등포구 국제금융로6길 30(여의도동),37.5217779627,126.9266297904
711,얼스어스,서울 마포구,#무포장가게#서울_여행지_추천#서울가볼만한곳#서울권#음식#제로웨이스트,서울특별시 마포구 성미산로 150(연남동),37.5641951955,126.9232816761
712,취영루 송파점,서울 송파구,#송파중국집#송파중식당#송파중식당#송파짜장면#음식#취영루송파점,"서울특별시 송파구 송이로 1621, 2층",37.49266546,127.1249681138
713,빌즈 강남,서울 강남구,#bills#브런치#브런치카페#빌즈#빌즈강남#스크램블에그#음식#핫케이크#호주프랜차이즈,서울특별시 강남구 테헤란로 142(역삼동),37.4997880134,127.0349788776
717,옥수해물찜칼국수,서울 성동구,#성동구맛집#옥수동칼국수#옥수역맛집#옥수해물전#옥수해물찜칼국수#음식,서울특별시 성동구 독서당로40길 37 옥수 어울림2층,37.5419550266,127.0175931557
718,시골진지상,서울 강남구,#강남맛집#삼성동시골밥상#삼성중앙역맛집#선릉밥집#시골진지상#음식,서울특별시 강남구 삼성로 535 삼화빌딩1층,37.5096677763,127.0546795824
719,무등산수만리염소탕 강남점,서울 강남구,#강남맛집#강남전골#강남토박이맛집#강남흑염소#무등산수만리염소탕강남점#음식,서울특별시 강남구 역삼로2길 13,37.4925499062,127.0316710499
720,오로지라멘종각점,서울 종로구,#돈코츠라멘#라멘맛집#매운돈코츠라멘#바질라멘#오로지라멘#오로지라멘종각점#을지로맛집#음식#일본라면맛집#종각라멘전문점,서울특별시 종로구 종로14길 16(관철동),37.5693985074,126.9868285141
721,하니칼국수,서울 중구,#음식,서울특별시 중구 퇴계로 411-15(흥인동),37.5662355316,127.0171925038
722,이즈미 압구정점,서울 강남구,#서울맛집#압구정맛집#음식#일식,서울특별시 강남구 언주로 857,37.5270736986,127.0329949524
723,벽제갈비 방이,서울 송파구,#음식,서울특별시 송파구 양재대로71길 1-4,37.5100745717,127.1261508456
724,서래향 수서점,서울 강남구,#강남중화요리#서래향#서래향수서점#수서동중화요리#수서역중식당#음식,서울특별시 강남구 광평로51길 6-9,37.4884961036,127.1029980085
725,플랜트,서울 용산구,#맛집#음식,서울특별시 용산구 보광로 117,37.5332139565,126.9942483066
726,주문진,서울 강동구,#강동구맛집#강동구맛집#성내동맛집#성내동주문진#음식#주문진#주문진#주문진참치,서울특별시 강동구 성안로3길 27 주문진빌딩,37.5260060909,127.1281363226
727,반려문화,서울 강남구,#개린이집#반려문화#애견미용#애견운동장#애견유치원#애견카페#애견호텔#음식,서울특별시 강남구 언주로133길 23(논현동),37.5160194328,127.0333174582
728,컴투레스트,서울 동대문구,#서울_여행지_추천#서울가볼만한곳#서울권#서울카페#아인쑥페너#음식,서울특별시 동대문구 회기로 161-11(회기동),37.5912666227,127.0542384175
732,마제스티 타바론 티 라운지,서울 강남구,#마제스티#마제스티타바론티라운지#음식#청담동레스토랑#청담동맛집#청담동카페,서울특별시 강남구 도산대로 32716층,37.5231714569,127.0376140865
733,배나무골 양재점,서울 서초구,#배나무골#배나무골양재점#양재동오리고기#오리고기#오리요리전문점#오리코스요리#오향수육#음식,서울특별시 서초구 마방로2길 12(양재동),37.4731578472,127.0391598057
734,영화장,서울 동대문구,#가족외식추천#굴짬뽕맛집#동대문구중국집#맛집제보#백년가게#백년가게중국집#영화장#외대앞맛집#외대앞중국집#음식,서울특별시 동대문구 휘경로 3-8(이문동),37.5966355642,127.0609598748
735,브라운씨카페,서울 강서구,#데이트코스#맛집제보#분위기좋은#분위기좋은카페#비주얼맛집#애견동반#애견동반카페#음식#카이막,서울특별시 강서구 강서로47가길 33 덕산빌딩,37.5511645918,126.8357761341
736,일미장어,서울 용산구,#백년가게#생방송투데이장어덮밥#생생정보장어덮밥#서울역장어구이#서울역장어덮밥#서울역장어전문점#식객허영만의백반기행#식신로드장어덮밥#음식#일미장어#장어덮밥맛집,서울특별시 용산구 후암로57길 35-15(동자동),37.5522002842,126.9744356861
