,tourist_spot,good_point,selected_people
1310,자하손만두,"""인테리어가 멋져요""","이 키워드를 선택한 인원
97"
1311,자하손만두,"""주차하기 편해요""","이 키워드를 선택한 인원
80"
1312,자하손만두,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
62"
1313,자하손만두,"""양이 많아요""","이 키워드를 선택한 인원
58"
1314,자하손만두,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
57"
1315,자하손만두,"""건강한 맛이에요""","이 키워드를 선택한 인원
46"
1316,자하손만두,"""가성비가 좋아요""","이 키워드를 선택한 인원
39"
1317,자하손만두,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
31"
1318,자하손만두,"""아늑해요""","이 키워드를 선택한 인원
12"
1319,자하손만두,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
8"
1320,자하손만두,"""야외 공간이 멋져요""","이 키워드를 선택한 인원
5"
1321,자하손만두,"""차분한 분위기에요""","이 키워드를 선택한 인원
4"
1322,자하손만두,"""잡내가 적어요""","이 키워드를 선택한 인원
3"
1323,자하손만두,"""컨셉이 독특해요""","이 키워드를 선택한 인원
2"
1324,자하손만두,"""사진이 잘 나와요""","이 키워드를 선택한 인원
2"
1325,자하손만두,"""음악이 좋아요""","이 키워드를 선택한 인원
1"
1326,자하손만두,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
1327,자하손만두,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
1"
1328,자하손만두,"""향신료가 강하지 않아요""","이 키워드를 선택한 인원
1"
1329,자하손만두,"""대화하기 좋아요""","이 키워드를 선택한 인원
1"
1330,한강공원 뚝섬 눈썰매장,"""가격이 합리적이에요""","이 키워드를 선택한 인원
272"
1331,한강공원 뚝섬 눈썰매장,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
229"
1332,한강공원 뚝섬 눈썰매장,"""관리가 잘 되어있어요""","이 키워드를 선택한 인원
145"
1333,한강공원 뚝섬 눈썰매장,"""안전하게 관리해요""","이 키워드를 선택한 인원
122"
1334,한강공원 뚝섬 눈썰매장,"""부대시설이 잘 되어있어요""","이 키워드를 선택한 인원
121"
1335,한강공원 뚝섬 눈썰매장,"""친절해요""","이 키워드를 선택한 인원
118"
1336,한강공원 뚝섬 눈썰매장,"""주차하기 편해요""","이 키워드를 선택한 인원
102"
1337,한강공원 뚝섬 눈썰매장,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
87"
1338,한강공원 뚝섬 눈썰매장,"""규모가 커요""","이 키워드를 선택한 인원
77"
1339,한강공원 뚝섬 눈썰매장,"""슬로프가 길어요""","이 키워드를 선택한 인원
39"
1340,한강공원 뚝섬 눈썰매장,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
21"
1341,한강공원 뚝섬 눈썰매장,"""먹거리가 풍부해요""","이 키워드를 선택한 인원
17"
1342,한강공원 뚝섬 눈썰매장,"""음식이 맛있어요""","이 키워드를 선택한 인원
7"
1343,한강공원 뚝섬 눈썰매장,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
6"
1344,한강공원 뚝섬 눈썰매장,"""시설이 깔끔해요""","이 키워드를 선택한 인원
5"
1345,키누카누,"""음식이 맛있어요""","이 키워드를 선택한 인원
2341"
1346,키누카누,"""매장이 넓어요""","이 키워드를 선택한 인원
1496"
1347,키누카누,"""가성비가 좋아요""","이 키워드를 선택한 인원
1060"
1348,키누카누,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
1057"
1349,키누카누,"""재료가 신선해요""","이 키워드를 선택한 인원
731"
1350,키누카누,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
661"
1351,키누카누,"""친절해요""","이 키워드를 선택한 인원
586"
1352,키누카누,"""주차하기 편해요""","이 키워드를 선택한 인원
514"
1353,키누카누,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
383"
1354,키누카누,"""매장이 청결해요""","이 키워드를 선택한 인원
349"
1355,키누카누,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
291"
1356,키누카누,"""인테리어가 멋져요""","이 키워드를 선택한 인원
183"
1357,키누카누,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
117"
1358,키누카누,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
94"
1359,키누카누,"""뷰가 좋아요""","이 키워드를 선택한 인원
21"
1360,키누카누,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
15"
1361,키누카누,"""양이 많아요""","이 키워드를 선택한 인원
11"
1362,키누카누,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
6"
1363,키누카누,"""컨셉이 독특해요""","이 키워드를 선택한 인원
5"
1364,키누카누,"""코스요리가 알차요""","이 키워드를 선택한 인원
5"
1365,키누카누,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
5"
1366,키누카누,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
5"
1367,키누카누,"""좌석이 편해요""","이 키워드를 선택한 인원
3"
1368,키누카누,"""건강한 맛이에요""","이 키워드를 선택한 인원
3"
1369,키누카누,"""차분한 분위기에요""","이 키워드를 선택한 인원
2"
1370,키누카누,"""룸이 잘 되어있어요""","이 키워드를 선택한 인원
1"
1371,힐하우스 호텔,"""뷰가 좋아요""","이 키워드를 선택한 인원
322"
1372,힐하우스 호텔,"""친절해요""","이 키워드를 선택한 인원
243"
1373,힐하우스 호텔,"""주차하기 편해요""","이 키워드를 선택한 인원
196"
1374,힐하우스 호텔,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
184"
1375,힐하우스 호텔,"""깨끗해요""","이 키워드를 선택한 인원
172"
1376,힐하우스 호텔,"""침구가 좋아요""","이 키워드를 선택한 인원
87"
1377,힐하우스 호텔,"""사진이 잘 나와요""","이 키워드를 선택한 인원
81"
1378,힐하우스 호텔,"""인테리어가 멋져요""","이 키워드를 선택한 인원
71"
1379,힐하우스 호텔,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
58"
1380,힐하우스 호텔,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
46"
1381,힐하우스 호텔,"""방음이 잘돼요""","이 키워드를 선택한 인원
32"
1382,힐하우스 호텔,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
27"
1383,힐하우스 호텔,"""조식이 맛있어요""","이 키워드를 선택한 인원
18"
1384,힐하우스 호텔,"""가성비가 좋아요""","이 키워드를 선택한 인원
7"
1385,힐하우스 호텔,"""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
6"
1386,힐하우스 호텔,"""대중교통이 편해요""","이 키워드를 선택한 인원
4"
1387,힐하우스 호텔,"""컨셉이 독특해요""","이 키워드를 선택한 인원
2"
1388,힐하우스 호텔,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
2"
1389,힐하우스 호텔,"""파티하기 좋아요""","이 키워드를 선택한 인원
2"
1390,힐하우스 호텔,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
2"
1391,힐하우스 호텔,"""수영장이 잘 되어있어요""","이 키워드를 선택한 인원
1"
1392,청량리수산시장,"""볼거리가 많아요""","이 키워드를 선택한 인원
7"
1393,청량리수산시장,"""친절해요""","이 키워드를 선택한 인원
7"
1394,청량리수산시장,"""먹거리가 풍부해요""","이 키워드를 선택한 인원
4"
1395,청량리수산시장,"""특색 있는 제품이 많아요""","이 키워드를 선택한 인원
3"
1396,청량리수산시장,"""컨셉이 독특해요""","이 키워드를 선택한 인원
2"
1397,청량리수산시장,"""품질이 좋아요""","이 키워드를 선택한 인원
2"
1398,청량리수산시장,"""시설이 깔끔해요""","이 키워드를 선택한 인원
1"
1399,청량리수산시장,"""야시장이 잘 되어있어요""","이 키워드를 선택한 인원
1"
1400,청량리수산시장,"""가성비가 좋아요""","이 키워드를 선택한 인원
1"
1401,청량리수산시장,"""트렌디해요""","이 키워드를 선택한 인원
1"
1402,라마다 호텔앤스위트 서울남대문,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
35"
1403,라마다 호텔앤스위트 서울남대문,"""친절해요""","이 키워드를 선택한 인원
33"
1404,라마다 호텔앤스위트 서울남대문,"""깨끗해요""","이 키워드를 선택한 인원
20"
1405,라마다 호텔앤스위트 서울남대문,"""침구가 좋아요""","이 키워드를 선택한 인원
19"
1406,라마다 호텔앤스위트 서울남대문,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
18"
1407,라마다 호텔앤스위트 서울남대문,"""조식이 맛있어요""","이 키워드를 선택한 인원
17"
1408,라마다 호텔앤스위트 서울남대문,"""대중교통이 편해요""","이 키워드를 선택한 인원
15"
1409,라마다 호텔앤스위트 서울남대문,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
11"
1410,라마다 호텔앤스위트 서울남대문,"""방음이 잘돼요""","이 키워드를 선택한 인원
9"
1411,라마다 호텔앤스위트 서울남대문,"""주차하기 편해요""","이 키워드를 선택한 인원
7"
1412,라마다 호텔앤스위트 서울남대문,"""뷰가 좋아요""","이 키워드를 선택한 인원
6"
1413,라마다 호텔앤스위트 서울남대문,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
4"
1414,라마다 호텔앤스위트 서울남대문,"""인테리어가 멋져요""","이 키워드를 선택한 인원
1"
1415,라마다 호텔앤스위트 서울남대문,"""사진이 잘 나와요""","이 키워드를 선택한 인원
1"
1416,라마다 호텔앤스위트 서울남대문,"""가성비가 좋아요""","이 키워드를 선택한 인원
1"
1417,창경궁,"""사진이 잘 나와요""","이 키워드를 선택한 인원
95"
1418,창경궁,"""산책로가 잘 되어있어요""","이 키워드를 선택한 인원
65"
1419,창경궁,"""볼거리가 많아요""","이 키워드를 선택한 인원
57"
1420,창경궁,"""관리가 잘 되어있어요""","이 키워드를 선택한 인원
39"
1421,창경궁,"""붐비지 않아요""","이 키워드를 선택한 인원
38"
1422,창경궁,"""뷰가 좋아요""","이 키워드를 선택한 인원
28"
1423,창경궁,"""가격이 합리적이에요""","이 키워드를 선택한 인원
26"
1424,창경궁,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
22"
1425,창경궁,"""설명이 잘 되어있어요""","이 키워드를 선택한 인원
18"
1426,창경궁,"""방문객이 많아요""","이 키워드를 선택한 인원
9"
1427,창경궁,"""야경이 멋져요""","이 키워드를 선택한 인원
9"
1428,창경궁,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
8"
1429,창경궁,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
8"
1430,창경궁,"""규모가 커요""","이 키워드를 선택한 인원
8"
1431,창경궁,"""경관이 독특해요""","이 키워드를 선택한 인원
8"
1432,창경궁,"""대중교통이 편해요""","이 키워드를 선택한 인원
7"
1433,창경궁,"""주차하기 편해요""","이 키워드를 선택한 인원
3"
1434,창경궁,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
3"
1435,창경궁,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
1436,방이시장,"""친절해요""","이 키워드를 선택한 인원
19"
1437,방이시장,"""종류가 다양해요""","이 키워드를 선택한 인원
10"
1438,방이시장,"""시설이 깔끔해요""","이 키워드를 선택한 인원
9"
1439,방이시장,"""가성비가 좋아요""","이 키워드를 선택한 인원
5"
1440,방이시장,"""특색 있는 제품이 많아요""","이 키워드를 선택한 인원
4"
1441,방이시장,"""품질이 좋아요""","이 키워드를 선택한 인원
3"
1442,방이시장,"""매장이 넓어요""","이 키워드를 선택한 인원
3"
1443,방이시장,"""볼거리가 많아요""","이 키워드를 선택한 인원
2"
1444,방이시장,"""분위기가 편안해요""","이 키워드를 선택한 인원
2"
1445,방이시장,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
1"
1446,황생가칼국수,"""음식이 맛있어요""","이 키워드를 선택한 인원
3450"
1447,황생가칼국수,"""친절해요""","이 키워드를 선택한 인원
884"
1448,황생가칼국수,"""재료가 신선해요""","이 키워드를 선택한 인원
875"
1449,황생가칼국수,"""매장이 넓어요""","이 키워드를 선택한 인원
691"
1450,황생가칼국수,"""양이 많아요""","이 키워드를 선택한 인원
623"
1451,황생가칼국수,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
485"
1452,황생가칼국수,"""매장이 청결해요""","이 키워드를 선택한 인원
416"
1453,황생가칼국수,"""가성비가 좋아요""","이 키워드를 선택한 인원
309"
