,tourist_spot,spot_arrtribute,good_point,selected_people
1964,롯데호텔 L7 명동,4성급,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
26"
1965,롯데호텔 L7 명동,4성급,"""뷰가 좋아요""","이 키워드를 선택한 인원
18"
1966,롯데호텔 L7 명동,4성급,"""인테리어가 멋져요""","이 키워드를 선택한 인원
12"
1967,롯데호텔 L7 명동,4성급,"""방음이 잘돼요""","이 키워드를 선택한 인원
12"
1968,롯데호텔 L7 명동,4성급,"""조식이 맛있어요""","이 키워드를 선택한 인원
11"
1979,롯데호텔 L7 명동,4성급,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
9"
1980,롯데호텔 L7 명동,4성급,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
7"
1981,롯데호텔 L7 명동,4성급,"""사진이 잘 나와요""","이 키워드를 선택한 인원
5"
1982,롯데호텔 L7 명동,4성급,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
1983,롯데호텔 L7 명동,4성급,"""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
1"
1984,톰볼라,이탈리아음식,"""음식이 맛있어요""","이 키워드를 선택한 인원
279"
1985,톰볼라,이탈리아음식,"""친절해요""","이 키워드를 선택한 인원
143"
1986,톰볼라,이탈리아음식,"""재료가 신선해요""","이 키워드를 선택한 인원
109"
1987,톰볼라,이탈리아음식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
92"
1988,톰볼라,이탈리아음식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
75"
1989,톰볼라,이탈리아음식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
54"
1990,톰볼라,이탈리아음식,"""아늑해요""","이 키워드를 선택한 인원
52"
1991,톰볼라,이탈리아음식,"""양이 많아요""","이 키워드를 선택한 인원
50"
1992,톰볼라,이탈리아음식,"""가성비가 좋아요""","이 키워드를 선택한 인원
46"
1993,톰볼라,이탈리아음식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
41"
2004,톰볼라,이탈리아음식,"""주차하기 편해요""","이 키워드를 선택한 인원
39"
2005,톰볼라,이탈리아음식,"""매장이 청결해요""","이 키워드를 선택한 인원
32"
2006,톰볼라,이탈리아음식,"""음악이 좋아요""","이 키워드를 선택한 인원
27"
2007,톰볼라,이탈리아음식,"""매장이 넓어요""","이 키워드를 선택한 인원
10"
2008,톰볼라,이탈리아음식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
6"
2024,톰볼라,이탈리아음식,"""고기 질이 좋아요""","이 키워드를 선택한 인원
5"
2025,톰볼라,이탈리아음식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
4"
2026,톰볼라,이탈리아음식,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
4"
2027,톰볼라,이탈리아음식,"""대화하기 좋아요""","이 키워드를 선택한 인원
4"
2028,톰볼라,이탈리아음식,"""코스요리가 알차요""","이 키워드를 선택한 인원
3"
2049,톰볼라,이탈리아음식,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
3"
2050,톰볼라,이탈리아음식,"""뷰가 좋아요""","이 키워드를 선택한 인원
3"
2051,톰볼라,이탈리아음식,"""디저트가 맛있어요""","이 키워드를 선택한 인원
2"
2052,톰볼라,이탈리아음식,"""차분한 분위기에요""","이 키워드를 선택한 인원
1"
2053,톰볼라,이탈리아음식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
1"
2079,톰볼라,이탈리아음식,"""사진이 잘 나와요""","이 키워드를 선택한 인원
1"
2080,톰볼라,이탈리아음식,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
1"
2081,톰볼라,이탈리아음식,"""건강한 맛이에요""","이 키워드를 선택한 인원
1"
2082,엄마손칼국수,"칼국수,만두","""음식이 맛있어요""","이 키워드를 선택한 인원
1350"
