Attraction,Good_Point,Selected_People,Category_Map
영등포청과시장,주차하기 편해요,1,시설 및 편의성
영등포청과시장,비싼 만큼 가치있어요,1,가격 및 가치
영등포청과시장,트렌디해요,1,경관 및 사진
보라매공원,뷰가 좋아요,376,경관 및 사진
보라매공원,관리가 잘 되어있어요,323,시설 및 편의성
보라매공원,산책로가 잘 되어있어요,310,활동 및 즐길거리
보라매공원,사진이 잘 나와요,140,경관 및 사진
보라매공원,먹거리가 풍부해요,108,활동 및 즐길거리
보라매공원,가격이 합리적이에요,104,가격 및 가치
보라매공원,편의시설이 잘 되어있어요,102,시설 및 편의성
보라매공원,볼거리가 많아요,97,활동 및 즐길거리
보라매공원,주차하기 편해요,74,시설 및 편의성
보라매공원,방문객이 많아요,53,시설 및 편의성
보라매공원,붐비지 않아요,29,기타
보라매공원,체험 프로그램이 다양해요,17,활동 및 즐길거리
보라매공원,자연 경관이 좋아요,14,경관 및 사진
보라매공원,반려동물과 가기 좋아요,11,시설 및 편의성
보라매공원,규모가 커요,10,시설 및 편의성
보라매공원,아이와 가기 좋아요,7,활동 및 즐길거리
보라매공원,근처에 갈 곳이 많아요,6,시설 및 편의성
보라매공원,피크닉하기 좋아요,5,활동 및 즐길거리
보라매공원,조용히 쉬기 좋아요,4,시설 및 편의성
보라매공원,대중교통이 편해요,3,시설 및 편의성
보라매공원,화장실이 깨끗해요,1,시설 및 편의성
한강시민공원 망원지구(망원한강공원),뷰가 좋아요,109,경관 및 사진
한강시민공원 망원지구(망원한강공원),산책로가 잘 되어있어요,55,활동 및 즐길거리
한강시민공원 망원지구(망원한강공원),사진이 잘 나와요,45,경관 및 사진
한강시민공원 망원지구(망원한강공원),관리가 잘 되어있어요,26,시설 및 편의성
한강시민공원 망원지구(망원한강공원),볼거리가 많아요,21,활동 및 즐길거리
한강시민공원 망원지구(망원한강공원),방문객이 많아요,18,시설 및 편의성
한강시민공원 망원지구(망원한강공원),편의시설이 잘 되어있어요,18,시설 및 편의성
한강시민공원 망원지구(망원한강공원),주차하기 편해요,16,시설 및 편의성
한강시민공원 망원지구(망원한강공원),붐비지 않아요,13,기타
한강시민공원 망원지구(망원한강공원),가격이 합리적이에요,8,가격 및 가치
한강시민공원 망원지구(망원한강공원),먹거리가 풍부해요,7,활동 및 즐길거리
한강시민공원 망원지구(망원한강공원),자연 경관이 좋아요,6,경관 및 사진
한강시민공원 망원지구(망원한강공원),반려동물과 가기 좋아요,3,시설 및 편의성
한강시민공원 망원지구(망원한강공원),피크닉하기 좋아요,3,활동 및 즐길거리
한강시민공원 망원지구(망원한강공원),화장실이 깨끗해요,2,시설 및 편의성
한강시민공원 망원지구(망원한강공원),조용히 쉬기 좋아요,1,시설 및 편의성
한강시민공원 망원지구(망원한강공원),아이와 가기 좋아요,1,활동 및 즐길거리
한강시민공원 망원지구(망원한강공원),근처에 갈 곳이 많아요,1,시설 및 편의성
한강시민공원 망원지구(망원한강공원),규모가 커요,1,시설 및 편의성
국립한글박물관,유익해요,149,서비스
국립한글박물관,주차하기 편해요,83,시설 및 편의성
국립한글박물관,전시 구성이 알차요,79,시설 및 편의성
국립한글박물관,전시 테마가 재밌어요,57,활동 및 즐길거리
국립한글박물관,아이와 가기 좋아요,50,활동 및 즐길거리
국립한글박물관,체험 프로그램이 다양해요,47,활동 및 즐길거리
국립한글박물관,설명이 잘 되어있어요,39,서비스
국립한글박물관,가격이 합리적이에요,38,가격 및 가치
국립한글박물관,공간이 넓어요,29,시설 및 편의성
국립한글박물관,사진이 잘 나와요,11,경관 및 사진
허준박물관,유익해요,30,서비스
허준박물관,전시 구성이 알차요,17,시설 및 편의성
허준박물관,체험 프로그램이 다양해요,14,활동 및 즐길거리
허준박물관,설명이 잘 되어있어요,10,서비스
허준박물관,주차하기 편해요,9,시설 및 편의성
허준박물관,가격이 합리적이에요,9,가격 및 가치
허준박물관,아이와 가기 좋아요,6,활동 및 즐길거리
허준박물관,전시 테마가 재밌어요,3,활동 및 즐길거리
허준박물관,공간이 넓어요,3,시설 및 편의성
허준박물관,사진이 잘 나와요,2,경관 및 사진
남산공원,뷰가 좋아요,66,경관 및 사진
남산공원,산책로가 잘 되어있어요,51,활동 및 즐길거리
남산공원,주차하기 편해요,37,시설 및 편의성
남산공원,볼거리가 많아요,35,활동 및 즐길거리
남산공원,사진이 잘 나와요,32,경관 및 사진
남산공원,관리가 잘 되어있어요,27,시설 및 편의성
남산공원,방문객이 많아요,21,시설 및 편의성
남산공원,붐비지 않아요,9,기타
남산공원,자연 경관이 좋아요,8,경관 및 사진
남산공원,편의시설이 잘 되어있어요,7,시설 및 편의성
남산공원,아이와 가기 좋아요,5,활동 및 즐길거리
남산공원,가격이 합리적이에요,5,가격 및 가치
남산공원,체험 프로그램이 다양해요,5,활동 및 즐길거리
남산공원,먹거리가 풍부해요,3,활동 및 즐길거리
남산공원,반려동물과 가기 좋아요,3,시설 및 편의성
남산공원,대중교통이 편해요,2,시설 및 편의성
남산공원,조용히 쉬기 좋아요,1,시설 및 편의성
남산공원,근처에 갈 곳이 많아요,1,시설 및 편의성
남산공원,규모가 커요,1,시설 및 편의성
남산공원,화장실이 깨끗해요,1,시설 및 편의성
남산공원,유익해요,1,서비스
마로니에공원,뷰가 좋아요,208,경관 및 사진
마로니에공원,관리가 잘 되어있어요,85,시설 및 편의성
마로니에공원,산책로가 잘 되어있어요,72,활동 및 즐길거리
마로니에공원,볼거리가 많아요,69,활동 및 즐길거리
마로니에공원,사진이 잘 나와요,68,경관 및 사진
마로니에공원,가격이 합리적이에요,52,가격 및 가치
마로니에공원,방문객이 많아요,51,시설 및 편의성
마로니에공원,먹거리가 풍부해요,46,활동 및 즐길거리
마로니에공원,편의시설이 잘 되어있어요,43,시설 및 편의성
마로니에공원,붐비지 않아요,17,기타
마로니에공원,체험 프로그램이 다양해요,9,활동 및 즐길거리
마로니에공원,근처에 갈 곳이 많아요,8,시설 및 편의성
마로니에공원,대중교통이 편해요,6,시설 및 편의성
마로니에공원,주차하기 편해요,5,시설 및 편의성
마로니에공원,화장실이 깨끗해요,4,시설 및 편의성
마로니에공원,조용히 쉬기 좋아요,3,시설 및 편의성
마로니에공원,친절해요,3,서비스
마로니에공원,아이와 가기 좋아요,1,활동 및 즐길거리
마로니에공원,유익해요,1,서비스
경춘선숲길,산책로가 잘 되어있어요,23,활동 및 즐길거리
경춘선숲길,뷰가 좋아요,22,경관 및 사진
경춘선숲길,사진이 잘 나와요,16,경관 및 사진
경춘선숲길,볼거리가 많아요,10,활동 및 즐길거리
경춘선숲길,관리가 잘 되어있어요,10,시설 및 편의성
경춘선숲길,방문객이 많아요,9,시설 및 편의성
경춘선숲길,편의시설이 잘 되어있어요,3,시설 및 편의성
경춘선숲길,주차하기 편해요,2,시설 및 편의성
경춘선숲길,반려동물과 가기 좋아요,2,시설 및 편의성
경춘선숲길,자연 경관이 좋아요,2,경관 및 사진
경춘선숲길,붐비지 않아요,2,기타
경춘선숲길,먹거리가 풍부해요,1,활동 및 즐길거리
경춘선숲길,아이와 가기 좋아요,1,활동 및 즐길거리
경춘선숲길,근처에 갈 곳이 많아요,1,시설 및 편의성
경춘선숲길,체험 프로그램이 다양해요,1,활동 및 즐길거리
경춘선숲길,대중교통이 편해요,1,시설 및 편의성
경춘선숲길,트렌디해요,1,경관 및 사진
종이나라박물관,유익해요,154,서비스
종이나라박물관,아이와 가기 좋아요,115,활동 및 즐길거리
종이나라박물관,체험 프로그램이 다양해요,89,활동 및 즐길거리
종이나라박물관,설명이 잘 되어있어요,69,서비스
종이나라박물관,전시 구성이 알차요,52,시설 및 편의성
종이나라박물관,전시 테마가 재밌어요,37,활동 및 즐길거리
종이나라박물관,가격이 합리적이에요,25,가격 및 가치
종이나라박물관,공간이 넓어요,5,시설 및 편의성
종이나라박물관,사진이 잘 나와요,3,경관 및 사진
종이나라박물관,화장실이 깨끗해요,2,시설 및 편의성
종이나라박물관,주차하기 편해요,1,시설 및 편의성
코엑스 아쿠아리움,볼거리가 많아요,6805,활동 및 즐길거리
코엑스 아쿠아리움,관리가 잘 되어있어요,4473,시설 및 편의성
코엑스 아쿠아리움,규모가 커요,4431,시설 및 편의성
코엑스 아쿠아리움,사진이 잘 나와요,2812,경관 및 사진
코엑스 아쿠아리움,주차하기 편해요,1710,시설 및 편의성
코엑스 아쿠아리움,공연이 재밌어요,1497,활동 및 즐길거리
코엑스 아쿠아리움,설명이 잘 되어있어요,1463,서비스
코엑스 아쿠아리움,체험 프로그램이 다양해요,1120,활동 및 즐길거리
코엑스 아쿠아리움,가격이 합리적이에요,1117,가격 및 가치
코엑스 아쿠아리움,화장실이 깨끗해요,149,시설 및 편의성
코엑스 아쿠아리움,인테리어가 멋져요,95,경관 및 사진
코엑스 아쿠아리움,컨셉이 독특해요,85,활동 및 즐길거리
코엑스 아쿠아리움,뷰가 좋아요,75,경관 및 사진
코엑스 아쿠아리움,먹거리가 풍부해요,19,활동 및 즐길거리
코엑스 아쿠아리움,피크닉하기 좋아요,17,활동 및 즐길거리
코엑스 아쿠아리움,반려동물과 가기 좋아요,3,시설 및 편의성
코엑스 아쿠아리움,야외 공간이 멋져요,2,경관 및 사진
피규어뮤지엄W,전시 구성이 알차요,96,시설 및 편의성
피규어뮤지엄W,전시 테마가 재밌어요,80,활동 및 즐길거리
피규어뮤지엄W,사진이 잘 나와요,41,경관 및 사진
피규어뮤지엄W,아이와 가기 좋아요,37,활동 및 즐길거리
피규어뮤지엄W,유익해요,28,서비스
피규어뮤지엄W,공간이 넓어요,23,시설 및 편의성
피규어뮤지엄W,설명이 잘 되어있어요,17,서비스
피규어뮤지엄W,가격이 합리적이에요,16,가격 및 가치
피규어뮤지엄W,주차하기 편해요,10,시설 및 편의성
피규어뮤지엄W,체험 프로그램이 다양해요,10,활동 및 즐길거리
피규어뮤지엄W,컨셉이 독특해요,6,활동 및 즐길거리
피규어뮤지엄W,화장실이 깨끗해요,4,시설 및 편의성
채석장 전망대,뷰가 좋아요,204,경관 및 사진
채석장 전망대,가격이 합리적이에요,69,가격 및 가치
채석장 전망대,사진이 잘 나와요,68,경관 및 사진
채석장 전망대,야경이 멋져요,44,경관 및 사진
채석장 전망대,산책로가 잘 되어있어요,37,활동 및 즐길거리
채석장 전망대,볼거리가 많아요,26,활동 및 즐길거리
채석장 전망대,근처에 갈 곳이 많아요,22,시설 및 편의성
채석장 전망대,컨셉이 독특해요,5,활동 및 즐길거리
채석장 전망대,대중교통이 편해요,5,시설 및 편의성
채석장 전망대,주차하기 편해요,4,시설 및 편의성
채석장 전망대,인테리어가 멋져요,3,경관 및 사진
채석장 전망대,시설이 깔끔해요,2,시설 및 편의성
채석장 전망대,먹거리가 풍부해요,1,활동 및 즐길거리
채석장 전망대,반려동물과 가기 좋아요,1,시설 및 편의성
서울광장 스케이트장,가격이 합리적이에요,29,가격 및 가치
서울광장 스케이트장,대여장비 상태가 좋아요,24,시설 및 편의성
서울광장 스케이트장,안전하게 관리해요,24,서비스
서울광장 스케이트장,편의시설이 잘 되어있어요,12,시설 및 편의성
서울광장 스케이트장,친절해요,11,서비스
서울광장 스케이트장,규모가 커요,9,시설 및 편의성
서울광장 스케이트장,휴게공간이 잘 되어있어요,6,시설 및 편의성
서울광장 스케이트장,강습 받기 좋아요,2,활동 및 즐길거리
서울광장 스케이트장,예약이 편리해요,2,서비스
용산초등학교 실내수영장,시설이 깔끔해요,30,시설 및 편의성
용산초등학교 실내수영장,물이 깨끗해요,22,시설 및 편의성
용산초등학교 실내수영장,안전하게 관리해요,16,서비스
용산초등학교 실내수영장,샤워실이 잘 되어있어요,16,시설 및 편의성
용산초등학교 실내수영장,수업이 체계적이에요,15,서비스
용산초등학교 실내수영장,학생과 소통을 잘해요,13,서비스
용산초등학교 실내수영장,가격이 합리적이에요,10,가격 및 가치
용산초등학교 실내수영장,수심이 다양해요,1,시설 및 편의성
용산초등학교 실내수영장,아이와 가기 좋아요,1,활동 및 즐길거리
용산초등학교 실내수영장,주차하기 편해요,1,시설 및 편의성
용산초등학교 실내수영장,휴게공간이 잘 되어있어요,1,시설 및 편의성
