video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
,,@user-ox7ys4jg4b36,2024-04-25T16:07:20Z,,@user-ox7ys4jg4b36,2024-04-25T16:07:20Z,@@user-fv6cn1vy3e 일본 총무성이 나서서 네이버와 관계 재검토 요구 했다는데요? ㅋ<br>일본 정부가 나섰으니 우리 정부도 나설 명분 있습니다.<br>미국정부가 틱톡 매각 하라하니 중국 정부가 발언하는거 못 보심?
,,@user-fv6cn1vy3e,2024-04-25T16:11:14Z,,@user-fv6cn1vy3e,2024-04-25T16:11:14Z,@@user-ox7ys4jg4b36 <br>일본 총무성은 자국민 개인정보 때문에 그런다지만 한국 정부가 네이버에 팔아라 말라 할 근거는 뭔가요? 돈 되는 거 팔면 세수에 차질이 생겨서?
,,@JuliePapa613,2024-04-25T16:38:12Z,,@JuliePapa613,2024-04-25T16:38:12Z,@@user-fv6cn1vy3e 그러면 일본정부는 공공기관아님? 그쪽 관이 지랄하는데 당연히 우리 관도 지랄해야하는거 아님? 치매걸림?
,,@user-vk2rf6uz3y,2024-04-25T16:38:21Z,,@user-vk2rf6uz3y,2024-04-25T16:38:21Z,우리정부가 나서면 싼마이로 내다팔게 하겠짘ㅋㅋㅋ
,,@user-ef5vg4bj8g,2024-04-25T17:17:57Z,,@user-ef5vg4bj8g,2024-04-25T17:17:57Z,@@user-ox7ys4jg4b36 그것은 국가에 위협이 된다 판단 라인판매가 된다고 국가에 위협이 될리 없음
,,@rainynoon,2024-04-25T20:59:38Z,,@rainynoon,2024-04-25T20:59:38Z,"@@user-ef5vg4bj8g ㅂㅅ 아, 일본이 먼저 정부가 개입해서 저러는거잖아!!!!!!!!!!!!!!"
,,@user-px6hw4ee1s,2024-04-26T06:43:11Z,,@user-px6hw4ee1s,2024-04-26T06:43:11Z,@@user-fv6cn1vy3e 일본정부가 나서서 압박하는데 우리가 나서지 않을 이유가 뭔지?<br>아 한국이 조선총독이 다스리는 나라여서?
,,@user-fv6cn1vy3e,2024-04-26T07:05:15Z,,@user-fv6cn1vy3e,2024-04-26T07:05:15Z,@@user-px6hw4ee1s <br>ㅎㅎ 아직 조선이었으면 글도 못 배웠을 게 조선 더럽게 좋아하네. 일본 정부야 자국민 개인정보 대량유출 우려 때문이라지만 우리 정부가 뭐라고 나서면 좋을지 납득이 가게 설명을 해 봐
,,@obel1234,2024-04-26T09:18:18Z,,@obel1234,2024-04-26T09:18:18Z,​@@user-fv6cn1vy3e 자기가 친일파라고 광고 하네
,,@bbooku,2024-04-28T02:07:45Z,,@bbooku,2024-04-28T02:07:45Z,​​@@user-fv6cn1vy3eㅋㅋ 개인정보 유출됐다고 보상이 아니라<br>매각하라?  우리가 소니 개인정보 유출됐을때 소니팔라고함?  친일들은 말도안되는소릴하네<br>자국의 이익을 지키는게 보수아닌가
,,@user-nv9bf5yz6l,2024-04-28T15:18:32Z,,@user-nv9bf5yz6l,2024-04-28T15:18:32Z,​@@user-fv6cn1vy3e 한국에 세금내고 + 저기 라인 관련 자로 한국 전산망에 저장되는데 그 전산망 관리 보수 인력 한국인들임 <br>즉 일자리 창출 검나 해주는 일을 손을 비틀며 일본으로 넘기라는 말임
,,@dinobagio4300,2024-04-28T22:44:44Z,,@dinobagio4300,2024-04-28T22:44:44Z,@@user-fv6cn1vy3e 개인정보도 문제가 있지만 그 빌미로 인해서  일본 총무성이 지분을 매각하라는 압박을 하고 있는 겁니다 ㅋㅋ 그렇게 치면<br>페이스북도 개인정보유출 사건이 있었으니 너희도 지분 매각해라 해야죠 ㅋㅋㅋ
,,@user-fv6cn1vy3e,2024-04-29T01:33:14Z,,@user-fv6cn1vy3e,2024-04-29T01:33:14Z,@@user-nv9bf5yz6l <br>우리 입장에서야 백번 지당한 말씀입니다만 골자는 네이버에서 다량의 개인정보 유출 피해가 있었고 늘 그렇 듯이 네이버나 우리 정부의 미온적 대처가 본 건의 발단인 건데 우리 정부가 뭘 할 수 있냐는 거죠. 사고는 있었지만 닥치고 우리 거임. 뿌에에잉??
,,@user-nv9bf5yz6l,2024-04-29T03:27:19Z,,@user-nv9bf5yz6l,2024-04-29T03:27:19Z,@@user-fv6cn1vy3e 미온적인 대처 웃기네 ㅋㅋ<br>토요타 자기내 차량 성능 구라 깔때 한국이 발작 버튼 눌려서 한국 토요타 넘기라고 했나요?<br>애초에 토요타야 말로 성능 구라 깐거 일본 정부가 감싸주니깐 주가는 논란터진 이후로도 우상향 중임 ㅋ
,,@user-nv9bf5yz6l,2024-04-29T03:29:37Z,,@user-nv9bf5yz6l,2024-04-29T03:29:37Z,@@user-fv6cn1vy3e 미온적인 태도는 일본이 잘하는거임 ㅋㅋ<br>애초에 토요타 전세계로 뒤통수 치고 일본 정부는 아무런 제재를 가하지 않고<br>막상 라인이 꼬투리 잡히자 죽여 버리는 것은 무엇?
,,@user-nv9bf5yz6l,2024-04-29T03:32:59Z,,@user-nv9bf5yz6l,2024-04-29T03:32:59Z,@@user-fv6cn1vy3e  애초에 토요타는 대놓고 자기들이 스스로 소비자들한테 피해준건 아몰라 자국기업이니 감싸주고<br>네이버가 실수 한번 했다<br>이걸로 죽이려는 것이 말이됨 ㅋ<br>자국의 고의적 사고는 용서 타국의 실수는 사형 이거 말이됨? ㅋ
,,@user-nv9bf5yz6l,2024-04-29T03:37:13Z,,@user-nv9bf5yz6l,2024-04-29T03:37:13Z,@@user-fv6cn1vy3e 애초에 말이된다 생각함 토요타는 고의로 전세계를 상대로 피해를 입혀도 아이고 우리애기 그랬어 우쭈쭈주 감싸주고 ㅋ<br>라인 뭐 니가 실수를해 할복해 실시 이러고 이러는고 있는데 ㅋㅋㅋㅋ
,,@user-nv9bf5yz6l,2024-04-29T03:41:37Z,,@user-nv9bf5yz6l,2024-04-29T03:41:37Z,@@user-fv6cn1vy3e 정도껏 옹호좀 해라 좀....<br>애초에 현실로 비유하자면 라인이라는 사람이 무단횡단 했다고 경찰이 몽둥이 찜질로 전치 22주 나오도록 만드는 것이 말이됨 ㅋㅋ<br>근데 막상 토요타씨는 무단횡단이 아니라 음주 운전 + 접촉사고 내도 아뭐 살면서 그렇수도 있지 넘어가는 나라가 일본임 ㅋ
,,@user-fv6cn1vy3e,2024-04-29T03:43:06Z,,@user-fv6cn1vy3e,2024-04-29T03:43:06Z,@@user-nv9bf5yz6l <br>뭔 소리가 하고 싶은 건지 요점만 합시다. 미국 정부가 토요타 철수하라 했는데 일본 정부에서 개입했단 거예요? 일본 정부가 라인 죽인다는 게 아니라 지분 팔고 나가라는 건데 우리 정부에서 뭘 해야 한단 건지 그거나 말 해 봐요 난 모르겠으니까.
,,@user-nv9bf5yz6l,2024-04-29T03:47:51Z,,@user-nv9bf5yz6l,2024-04-29T03:47:51Z,@@user-fv6cn1vy3e  무슨 소리냐 지분팔라는 것이 경영권 넘기고 나가라는 거임 깡패 영화 보면 헐값에 재개발 하고 싶으니 주민들 몽둥이 찜질하고 이거 팔아 하는거 종종 나오 잖아 그런 상화임
,,@user-nv9bf5yz6l,2024-04-29T03:49:33Z,,@user-nv9bf5yz6l,2024-04-29T03:49:33Z,@@user-fv6cn1vy3e 아니 일본은 향후 대만 본토 방어에 중요 공군의 거점이기 때문에 미국이 함부로 못건듬 <br>그러나 미국인이나 전세계 토요타 구매자들한테 피해를 끼친건 맞아서 보통 자국에서 벌금 쎄게 때리는데 되리어 일본은 이서건은 축소 은폐 하려고 자국애도 이사실을 잘 안알림
,,@user-fv6cn1vy3e,2024-04-29T03:50:06Z,,@user-fv6cn1vy3e,2024-04-29T03:50:06Z,@@user-nv9bf5yz6l <br>배운 게 독도는 우리땅 뿐인 니 논리는 알겠고 사고친 기업을 위해서 정부가 뭘 해야 한다는 건지 그거나 말 해 보라고
,,@user-nv9bf5yz6l,2024-04-29T03:53:37Z,,@user-nv9bf5yz6l,2024-04-29T03:53:37Z,@@user-fv6cn1vy3e 애초에 감싸준다는 거는 자국에 공영 방송에서 이사건을 자세히 안다루고 언론 통제 하는 것도 포함임<br>애초에 폭스바겐도 조작질 걸리고 독일 언론에 도배가 되었지만 일본은 사실을 알리고 최대한 도배를 안하려함..
,,@user-nv9bf5yz6l,2024-04-29T03:55:46Z,,@user-nv9bf5yz6l,2024-04-29T03:55:46Z,@@user-fv6cn1vy3e 애초에 독일은 디젤 게이트 사건으로 퍽스바겐에 43조를 때림 일본 최대한 감싸주기 바쁘지
,,@user-nv9bf5yz6l,2024-04-29T03:58:12Z,,@user-nv9bf5yz6l,2024-04-29T03:58:12Z,@@user-fv6cn1vy3e 애초에 독일은 당시 임원들 싹다 조사하고 당시 ceo 자백을 조건으로 집유 주고 43조원의 벌금은 폭스바겐에 때림 ㅋ<br>일본 뭐 조사 하고 있는걸 못 봤는데 임직원 특히 회장 사장 검찰청에서 면밀히 수사 하긴했음?
,,@user-nv9bf5yz6l,2024-04-29T04:07:34Z,,@user-nv9bf5yz6l,2024-04-29T04:07:34Z,@@user-fv6cn1vy3e 애초에 폭스바겐은 독일 정부에서 대놓고 강력 처벌 의사를 보이자 자가가 디젤게이트 터지기 직전에 40프로 수준으로 떨어짐<br>반면 일본은 처벌의 의지가 강하지 읺으니 주가가 오르는중 ㅋㅋ
,,@user-fv6cn1vy3e,2024-04-29T04:08:59Z,,@user-fv6cn1vy3e,2024-04-29T04:08:59Z,@@user-nv9bf5yz6l <br>이거 돌았네. 우리 정부가 라인을 감싸지 않은 게 문제냐 일본에 사과 안 한 게 문제냐 우리 정부나 일본 정부가 독일처럼 하지 않은 게 문제냐 ㅎㅎㅎ 그럼 너희 부모님은 왜 결혼 하신 거??
,,@user-nv9bf5yz6l,2024-04-29T06:21:01Z,,@user-nv9bf5yz6l,2024-04-29T06:21:01Z,@@user-fv6cn1vy3e 그리고 일본의 ntt 라인보다 더 심한 개인정보 유출 사건도 있고 다른 여러 개인정보 유출이 있었으나 한국과 같은 처벌은 받지 않고 손방망이 처벌만 받았다
,,@user-fv6cn1vy3e,2024-04-29T06:45:27Z,,@user-fv6cn1vy3e,2024-04-29T06:45:27Z,@@user-nv9bf5yz6l <br>ㅎㅎㅎ 니가 먼 소리 적었는지 너는 아냐?? 우리 정부가 어디다가 뭘 해야 하냐고
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@rr-yb5gc,2024-04-27T17:54:54Z,그저 정의의 무기고에 있는 강력한 무기가 저나라에 떨어지길 기원합니다.,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@melody37541,2024-04-25T11:11:48Z,일본에 강제매각판정을 하라하면 tsmc도 나중에 강제매각하라고 하겠네ㅋㅋ,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@erikasawajiri1717,2024-04-25T14:36:34Z,뺏기느니 사업 접어라<br>예나지금이나 다 뺏어가려고드네,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-st9db1jc7q,2024-04-27T23:00:42Z,이거 해결 못하고 뺏기면 국힘 진짜 나락간다,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@mutter_buzz,2024-04-25T10:30:06Z,미국에서 틱톡 뺏어가려는거랑 비슷하네 ㅋㅋㅋㅋ 자유시장경제 맞나,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-mf6di6zj6f,2024-04-25T16:48:22Z,쟤들이 진짜로 털린거면 라인쓰지말자 그러겠지 뺏을라그러는건 꿍꿍이가 있는거겠지,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-hz3hy9cl3h,2024-04-25T09:32:14Z,이러다 카톡도 가져간다할듯,,,
,,@KelsiSleepergz,2024-04-25T09:34:09Z,,@KelsiSleepergz,2024-04-25T09:34:09Z,"밝히는 지망생들 활동하는거<br>⏪나만 몰랐냐😡 <br>궁금하면 들어가서 확인해여<br>특이취향들 널렸어"
,,@user-hz3hy9cl3h,2024-04-25T09:37:13Z,,@user-hz3hy9cl3h,2024-04-25T09:37:13Z,@@KelsiSleepergz 정신차려
,,@louie5973,2024-04-25T11:49:48Z,,@louie5973,2024-04-25T11:49:48Z,븅신ㅋㅋ
,,@bread-up,2024-04-25T16:19:02Z,,@bread-up,2024-04-25T16:19:02Z,"카톡은 안 가져갈겁니다.<br>우리나라에서 카톡이 메인으로 쓰는 메신저이듯, 일본은 라인을 메인으로 써서요.<br>거의 라인으로만 연락한다 보시면 됩니다."
,,@JuliePapa613,2024-04-25T16:42:32Z,,@JuliePapa613,2024-04-25T16:42:32Z,나중에 일본에 만들고 있는 삼성 반도체 연구소나 TSMC 공장은 저런 식으로 뺏을 수 있겠지
,,@Siege_Minion,2024-04-26T02:19:33Z,,@Siege_Minion,2024-04-26T02:19:33Z,카톡은 제발 좀 가져가라 ㅋㅋ
,,@happypainter6203,2024-04-26T02:53:13Z,,@happypainter6203,2024-04-26T02:53:13Z,빠가같은 소리하노 ㅋㅋ
,,@user-hz3hy9cl3h,2024-04-26T02:56:54Z,,@user-hz3hy9cl3h,2024-04-26T02:56:54Z,@@happypainter6203 오 신박해ㅋ
,,@user-hz3hy9cl3h,2024-04-26T02:57:15Z,,@user-hz3hy9cl3h,2024-04-26T02:57:15Z,@@happypainter6203 신박해ㅋㅋ
,,@JuliePapa613,2024-04-26T05:48:02Z,,@JuliePapa613,2024-04-26T05:48:02Z,@@happypainter6203 바보들한테는 모든게 바보같아 보이지요😅
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@gkb6772,2024-04-29T10:56:13Z,라인을 뺏기는데 나라에서 아무것도 안 한다? 그 땐 진짜 지지율 주옥나는거야! 아직 쫌 남았는데 이번엔 일 해야겠지?,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-kq9vi5yq6j,2024-04-25T11:32:06Z,용산에 물어보라...어떻데 할지....,,,
,,@SunYoon-js5kn,2024-04-26T15:31:56Z,,@SunYoon-js5kn,2024-04-26T15:31:56Z,독도도 일본에 주고 싶어하고 위안부보상도 한국돈으로 해야한다는 용산의 답은 어차피 뻔하지 안을까요.
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-rl5sl3sr3n,2024-04-27T22:51:22Z,개판이구나 나라,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@kimming16,2024-04-29T04:59:51Z,"고소하다 네이버.  윤석열, 김건희,한동훈 극악한 범죄 감춰주고 옹호하더니...",,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-yc5pf6rx5s,2024-04-25T11:06:36Z,미국이 하니 일본도 한다 ...,,,
,,@PETBOY,2024-05-01T14:00:34Z,,@PETBOY,2024-05-01T14:00:34Z,"근데 틱톡건이랑은 다름.. 중국에는 미국 IT기업이 들어가기가 힘들고 중국에서 막고 있는데, 상호 위반이지"
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@jjangdaehyeob,2024-04-25T13:48:36Z,웨이팅 팍 굿잡👍,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-kw3dd6gj8p,2024-04-25T09:23:19Z,X통이 친일파 인데  지켜 주겠냐   걍 가져 가세요 이러지 ㅋㅋ,,,
,,@KelsiSleepergz,2024-04-25T09:34:06Z,,@KelsiSleepergz,2024-04-25T09:34:06Z,"밝히는 지망생들 활동하는거<br>⏪나만 몰랐냐😡 <br>궁금하면 들어가서 확인해여<br>특이취향들 널렸어"
,,@user-qt5qo6mu3n,2024-04-25T09:46:14Z,,@user-qt5qo6mu3n,2024-04-25T09:46:14Z,사업이야기를 정치로 끌고가네 무섭다
,,@luxmagic,2024-04-25T11:16:23Z,,@luxmagic,2024-04-25T11:16:23Z,@@user-qt5qo6mu3n 일본 정치는 괜찮구?
,,@windowsmane,2024-04-25T12:31:27Z,,@windowsmane,2024-04-25T12:31:27Z,멍청하면 답도 없지​@@user-qt5qo6mu3n
,,@babcho7793,2024-04-25T12:47:06Z,,@babcho7793,2024-04-25T12:47:06Z,이미 석열이도 네이버 압박중 일본처럼 😂😂
,,@eiliosice,2024-04-25T13:19:30Z,,@eiliosice,2024-04-25T13:19:30Z,@@user-qt5qo6mu3n정치 경제가 따로노니
,,@Love-vk7vc,2024-04-25T13:39:48Z,,@Love-vk7vc,2024-04-25T13:39:48Z,​@@user-qt5qo6mu3n ㅋㅋ 바본가?
,,@user-jh9ve8ve5u,2024-04-25T14:30:52Z,,@user-jh9ve8ve5u,2024-04-25T14:30:52Z,"@@user-qt5qo6mu3n <a href=""https://www.youtube.com/watch?v=htn2CxoqOQY&amp;t=15"">0:15</a> 뉴스에서도 정부 대응이 필요하다고 말 하자나요..."
,,@someneed3399,2024-04-25T15:09:35Z,,@someneed3399,2024-04-25T15:09:35Z,​@@user-qt5qo6mu3n 프사만 봐도 알겠네
,,@Suri17,2024-04-25T16:26:53Z,,@Suri17,2024-04-25T16:26:53Z,​@@user-qt5qo6mu3n 저나라 정치권이 우리나라 기업을 건드리는데 이건 댁이 보기엔 정치개입이 아닌가 봅니다?
,,@user-qt5qo6mu3n,2024-04-25T19:21:41Z,,@user-qt5qo6mu3n,2024-04-25T19:21:41Z,@@Suri17 대충보니까<br>라인 지분이 한국반 일본반인데<br>일본쪽에서 라인을 많이써서 네이버 가 가지고 있는 라인 지분을 팔아달라는건데 그건결국 네이버가 결정하는거 아닌가요?
,,@rr-yb5gc,2024-04-27T17:27:33Z,,@rr-yb5gc,2024-04-27T17:27:33Z,@@user-qt5qo6mu3n 법원판결도 정치로 끌고 왔잖여.
,,@bbooku,2024-04-28T02:09:55Z,,@bbooku,2024-04-28T02:09:55Z,​@@user-qt5qo6mu3n근데 일본정부가 압박넣고있다니까요?  네이버한데
,,@user-qt5qo6mu3n,2024-04-28T02:56:22Z,,@user-qt5qo6mu3n,2024-04-28T02:56:22Z,@@bbooku 그래서 압박을 가한다는건 어떤방법으로 가한다는거죠 결국 아쉬운사람이 지는싸움입니다 일본정부는 이걸 안팔면 새로운 플렛폼을 만들수도있죠 그거말고는 방법이 있나요?
,,@bbooku,2024-04-28T03:12:59Z,,@bbooku,2024-04-28T03:12:59Z,@@user-qt5qo6mu3n 새로운 플랫폼 만들라하세요. 네이버도 타격이 있겠지만 일본도 엄청 클걸요? 옛날처럼 메일이나 보내고 있을듯 애초에 라인이 일본만 사용하는 플랫폼도 아니고요
,,@user-qt5qo6mu3n,2024-04-28T03:36:42Z,,@user-qt5qo6mu3n,2024-04-28T03:36:42Z,@@bbooku 일본만 사용하는건 아니지만 거대시장이죠 한국 카톡만큼이나 국민기본 메신저입니다 그저 저는 일본정부가 압박을 가한다고 우리정부가 나서야하는 이유에 대해 묻는겁니다 어떤 압박을 가했습니까 일본정부는
,,@bbooku,2024-04-28T03:54:59Z,,@bbooku,2024-04-28T03:54:59Z,@@user-qt5qo6mu3n 지분매각 하라는게 압박이죠 공산국가도 아니고 사기업한데 지분 매각하라 마라 하는게 말인됨?<br>님 일본정부이심? 소니가 개인정보 유출했을때 우리가 소니보고 지분 매각이라도 하라고함?  진짜 말같지도않은소릴하시네
,,@user-qt5qo6mu3n,2024-04-28T04:35:47Z,,@user-qt5qo6mu3n,2024-04-28T04:35:47Z,@@bbooku 그래서 그걸 정하는걸 네이버가 정하는거고 공짜로달라고함? 그걸왜 나라 싸움 으로 번지게 시킬려고 하는거임 뭐 매각안하면 전쟁이라도 일어나나?
,,@bbooku,2024-04-28T04:42:54Z,,@bbooku,2024-04-28T04:42:54Z,@@user-qt5qo6mu3n ?? 네이버 지분인데 왜 남의나라에서 팔아라 경영권 포기하라마라함?  이거자체가 이상한거지 총들고 싸우진 않겠지만 심각하면 외교분쟁으로 번지는거지
,,@user-qt5qo6mu3n,2024-04-28T05:28:50Z,,@user-qt5qo6mu3n,2024-04-28T05:28:50Z,@@bbooku  지분은 서로 50대50이고 <br>일본 라인은 한국카톡만큼이나 큼<br>그러면 라인쪽 수입은 반은 한국으로 꽂히겠지 아니꼬울거 아니야 그러니까 이번<br>정보노출 건으로 꼬투리잡아 좀더싸게 지분을 먹어보겠단 생각이겠지 그걸 결정하는건 네이버지 정부가아니란거임
,,@bbooku,2024-04-28T05:33:01Z,,@bbooku,2024-04-28T05:33:01Z,@@user-qt5qo6mu3n 그걸 결정하는건 네이번데 왜 압박을 일본정부에서 처넣냐고
,,@user-qt5qo6mu3n,2024-04-28T05:43:47Z,,@user-qt5qo6mu3n,2024-04-28T05:43:47Z,@@bbooku 하 팔면 돈이라도 더 줄려나보지 나라에서 직접나온거보면 그래서 뭔대답을 원하는거임 일본정부가 움직여서 한국정부도 움직여야한다는거임 그래서 무슨 구도를 원하는거야 ? 한국정부가 네이버 대변이라도 해줘야 한다는건가
,,@Duck-gf1ph,2024-05-03T09:42:50Z,,@Duck-gf1ph,2024-05-03T09:42:50Z,@@user-qt5qo6mu3n그렇게살면 일본인시켜줌?
,,@user-qt5qo6mu3n,2024-05-03T13:38:52Z,,@user-qt5qo6mu3n,2024-05-03T13:38:52Z,@@Duck-gf1ph ? 제가 언제 일본편을 들었죠
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@user-vw5sr2dc4i,2024-05-04T02:16:46Z,그냥 법인 철수해버려,,,
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@seijin70,2024-04-25T10:52:25Z,라인 일본 철수 하세요. 동남아시아 메인이 라인 인데,,,
,,@mijinlee-ys4ep,2024-04-25T12:49:33Z,,@mijinlee-ys4ep,2024-04-25T12:49:33Z,대만 태국 인도네시아 합해도 일본 매출 못 따라감..
,,@user-rz5cq4jm5r,2024-04-25T18:04:37Z,,@user-rz5cq4jm5r,2024-04-25T18:04:37Z,일본을 왜 철수해??   알짜배기 회사를...<br>라인철수하면 일본업체가 그자리 채우는데...<br>한국의 카톡처럼  일본 라인도 플래폼으로 은행과 각종 서비스를 하면서 돈버는데  미래의 돈벌이도 엄청나고..
,,@marinesoundstage9986,2024-04-25T20:09:39Z,,@marinesoundstage9986,2024-04-25T20:09:39Z,라인 매출의 80%가 일본에서 나오는데 네이버가 미쳤다고 철수하겠냐
,,@iliiiiiiiiil,2024-04-26T00:32:06Z,,@iliiiiiiiiil,2024-04-26T00:32:06Z,이런 빡대가리 한테는 산소가 아까움
"[이런뉴스] 네이버, 13년 키운 ‘라인’ 일본에 뺏기나? / KBS 2024.04.25.",41821,@lionssamsung790,2024-04-25T13:10:37Z,그냥 라인 일본서비스 종료하면될껄   네이버 머하냐?,,,
,,@user-euusorssss,2024-04-26T14:28:21Z,,@user-euusorssss,2024-04-26T14:28:21Z,일본사람의 거의 1억명(9600만명)이 매일 쓰는 앱이라서 이정도면 일본 전체인구 5명중 4명이 쓰는거라 일본 서비스 종료해버리면 네이버 일본시장 완전히 망해요
,,@user-nv9bf5yz6l,2024-04-28T15:20:19Z,,@user-nv9bf5yz6l,2024-04-28T15:20:19Z,​@@user-euusorssss 그냥 남이득 될 빠에는 누구도 못 먹도록 하고 상호 교류 단절 절차에 들어가면 되지 않을까?
,,@user-euusorssss,2024-04-28T15:41:35Z,,@user-euusorssss,2024-04-28T15:41:35Z,"@@user-nv9bf5yz6l 그럼안됨..일본에서 한국에 대해 좋아하는 층들에게든, 한국에서 일본애 대해 좋아하는 층들에게든 비극이 많이 일어남"
,,@user-nv9bf5yz6l,2024-04-28T15:44:58Z,,@user-nv9bf5yz6l,2024-04-28T15:44:58Z,@@user-euusorssss  지금 본보기를 안보이면 더큰걸 요구 하겠죠.<br>애초에 북한에 한국을 좋아하는 극소수가 있지만 그건 알빠 아니고 도발이 일어나면 즉각 대응 하는 것처럼 비금 물러나면 더큰걸 요구 하겠죠.
,,@user-nv9bf5yz6l,2024-04-28T15:46:15Z,,@user-nv9bf5yz6l,2024-04-28T15:46:15Z,@@user-euusorssss 지금 본보기를 안보인다면 더 큰걸 요구하지<br>애초에 북한에 남한을 드라마나 문화를 좋아하는 극소수가 있다 합니다.<br>다만 도발이 일어 났을때 그 극소수를 배려해서 도발에 대응 하지 말아야 된다는건 말도 안되는 소리임
,,@user-nv9bf5yz6l,2024-04-28T15:48:47Z,,@user-nv9bf5yz6l,2024-04-28T15:48:47Z,@@user-euusorssss 애초에 미중 무역 전쟁도 중국역시 여기서 물러나면 더큰걸 요구 한다라 <br>즉 국가의 운명을 걸로 무역 보복에 대응 한것 처럼 대응해야 하고<br>2차대전에 독일과의 전쟁만은 피해야 한다는 영국 총리 덕분에 독일은 많은 영토와 군을 충분히 강하게 만들 시간을 벌었던 것처럼 대응을 안하면 국가의 운명이 없어질수 있음
,,@user-nv9bf5yz6l,2024-04-28T15:54:30Z,,@user-nv9bf5yz6l,2024-04-28T15:54:30Z,@@user-euusorssss 2차대전 당시에 체인벌린 처럼 좋은면만 보는 사람 때문에 독일이 오스트리아 합병과 체코의 땅을 뺏을고 군비를 증강하는걸 묵인하다가 프랑스가 망하고 영국이 망할뻔하게 만든 장본인임<br>하지만 처칠은 동맹인 프랑스 해군이 영국항구로 돌아오는 것을 해군 거부 독일에 협조 하려는 모습을 보이자 마자 정박중인 프랑스 함대를 괴멸시킴 ...<br>이로인해 프랑스 와의 사이는 조금 틀어 젔으나 영국 해엽은 안전해짐<br>즉 여기서 물러서면 국가에 위협이 되는 일은 강력하게 대응해야죠.
,,@user-euusorssss,2024-04-28T15:56:52Z,,@user-euusorssss,2024-04-28T15:56:52Z,"@@user-nv9bf5yz6l 그러기엔 일본 국민들의 한국 호감도가 52%(52.8)가 넘는데,(이 정보의 출처는 여기 유튜브에 &quot;자막 없이 한국어로..일상이 된 일본 한류&quot; 라고 그대로 검색해보시면 공식 뉴스 영상으로 볼수 있음) 이거때메 일본과 단교를 해버리면 그 많은 일본 사람들 반 이상의 존재를 다 버리는거랑 다름없기도 하고..이 시점에서 우리가 맞서나가야 할건 한국에게 자꾸 강압적으로 막 굴려고 하는(미국이 중국대하듯이) 일본 정부이므로, 양국의 일반인들에게 피해가 가게 할수는 없다는 점은 항상 명시해놓는게 좋을 것 같애요"
,,@user-euusorssss,2024-04-28T15:58:54Z,,@user-euusorssss,2024-04-28T15:58:54Z,@@user-nv9bf5yz6l 북한군 같은 경우에도 한국에 총을 쏜 북한군만 처치하거나 하지 북한 민간인을 죽일수는 없고...
,,@user-nv9bf5yz6l,2024-04-28T16:01:38Z,,@user-nv9bf5yz6l,2024-04-28T16:01:38Z,@@user-euusorssss 애초에 북한에서 복무 중인 군인이 민간인의 아들이자 남편이자 아버지임.<br>애초에 군인만 죽인다고 북한 민간인들이 좋아 하지는 않음<br>애초에 한국군이 총격 도발을 포격으로 맞상대 한적도 있고
,,@user-nv9bf5yz6l,2024-04-28T16:03:05Z,,@user-nv9bf5yz6l,2024-04-28T16:03:05Z,@@user-euusorssss 애초에 총쏜걸 보복해려고 박정히 (박정희 아님) 포격으로 적의 본진을 날려버림<br>즉 총쏜 군인이 아닌 그지역에 있는 군인을 죽임
