video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
,,@user-ip1bk5zt3m,2024-05-11T03:19:18Z,,@user-ip1bk5zt3m,2024-05-11T03:19:18Z,훠훠훠 쎼쎼 저 말하는거죠? 찢찢찢 ㅋㅋ
,,@nimmi_ssibal,2024-05-11T07:25:28Z,,@nimmi_ssibal,2024-05-11T07:25:28Z,​@@user-ip1bk5zt3m<b><i>2찍 능지 ㅋㅋㅋㅋㅋ</i></b>
,,@Cheol-0707,2024-05-11T09:39:10Z,,@Cheol-0707,2024-05-11T09:39:10Z,정치권은썩엇고 기업은 넘어가고 잘한다 독도도주고 제주도도주고 울릉도도주고 계속너들끼리 싸워라
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@gkfrpdjqtsmsep,2024-05-11T03:24:39Z,옛날부터 역사적으로 일본은 항상 한국 뒷통수를쳤지.,,,
,,@user-qj4fj7mu1z,2024-05-11T03:27:50Z,,@user-qj4fj7mu1z,2024-05-11T03:27:50Z,라인사태 주도자 마쓰모토 다케아키는 이토우히로부미 후손입니다!
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-hz7qj6kz9o,2024-05-11T01:29:19Z,일본이 저러는건 한국에 굥이 똬리 틀고 있으니 가능하다,,,
,,@zevil89,2024-05-12T10:36:27Z,,@zevil89,2024-05-12T10:36:27Z,It looks like someone donated election money to someone 😅
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user19963r,2024-05-11T01:31:52Z,기술적협력관계 좋아하시네<br>니들이 개발한 독자기술이 먼데<br>꼭 일본순사 처럼생긴게<br>일본쪽. 지역부분만 제값 내고 독립해라~~<br>동북아부분은 건들지 말고~~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-rc4cs4hr7h,2024-05-11T01:50:43Z,야후랑 합병하는게 아니었다. 메신저 탑으로서 확장 사업이 얼마나 무궁무진한데. 네이버 자회사로 남아있었어야 했다. 솔직히 이번 정보유출 사건도 의심이 든다. 경영권 먹기 위한 사전 작업일수도.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-yc8vq8bu4c,2024-05-11T01:51:00Z,이번정부의 외교능력은 0점에 가까운거같습니다.  어떻게 이렇게 자국의 기업이 당하고있는데도 아무런 대책도없고 지원도 없고 .,,,
,,@korchief,2024-05-11T04:07:09Z,,@korchief,2024-05-11T04:07:09Z,첨부터 이심전심였던거죠. 괜히 일본 장학금이라 떠든줄 아세요.
,,@ssems09,2024-05-11T10:34:35Z,,@ssems09,2024-05-11T10:34:35Z,ㅋㅋㅋㅋㅋ 르노ㆍ닛산 사태 못 봤어요?
,,@999-xz8lm,2024-05-12T13:05:02Z,,@999-xz8lm,2024-05-12T13:05:02Z,이번정부가 아니라 국힘당은  건국부터  진심이라고
,,@ssems09,2024-05-12T13:09:12Z,,@ssems09,2024-05-12T13:09:12Z,@@999-xz8lm 2019년에 지분 절반 + 실질 경영권까지 넘길 때는 왜 가만히 있다가ㅋㅋㅋ
,,@999-xz8lm,2024-05-12T13:21:37Z,,@999-xz8lm,2024-05-12T13:21:37Z,@@ssems09  네이버가 일본통신시장에서 독점적 위치이니 성의를 보인거지 함 봐달라고  ㅇㅇ 그럴수록 일본은  골수까지  다 빼먹음
,,@korchief,2024-05-12T23:11:33Z,,@korchief,2024-05-12T23:11:33Z,@@ssems09 실질경영권을 이전에 넘겼던것처럼 물타기 오지구요~. 국짐 실드에 물불 안가리시네.
,,@ssems09,2024-05-12T23:22:56Z,,@ssems09,2024-05-12T23:22:56Z,@@korchief 안 젊죠?<br>그래서 이정도로 망가진거죠?<br>1020이 이러고 다니는거면 너무 위험한데
,,@ssems09,2024-05-12T23:24:36Z,,@ssems09,2024-05-12T23:24:36Z,"@@korchief 19년 당시 이사회 구성을 보세요.<br>경영은 소뱅, 개발은 네이버로 나눈게 누군데.<br>일본&#39;정부&#39;가 저러는건 문제지만.<br>BM 애매하고, 적자나는 회사<br>네이버가 자기들 손으로 49도 아니고 50 지분 넘기고 이사회 쥐어준 순간 이미 스스로 의도 다 얘기한건데"
,,@ssems09,2024-05-12T23:25:30Z,,@ssems09,2024-05-12T23:25:30Z,@@korchief 니들식 멍청한 논리면 르노사태는 마크롱 때문에 터진겁니다.<br>이게 맞아요?<br>이 질문에 어떻게 답변하느냐가 얼마나 망가졌느냐를 보여줄겁니다.
,,@korchief,2024-05-12T23:28:46Z,,@korchief,2024-05-12T23:28:46Z,"@@ssems09 요즘 2번들이 선동하고 있는 논리죠. 지분 5:5로 만들어서 경영권 넘긴건 문정부에서 한거다부터<br>시작해서 네이버가 잘못해서 넘기는거다 등등.. 네이버가 여러가지 경영적 판단으로 넘기는거면 뭐<br>기업활동이니 상관없다고 보는데 일본 총무성이 개입하고 압박해서 지분정리를 요구하는건<br>강탈이라고 봐야죠. 예를들어 한국에서 일본이랑 합자한 법인한테 강제로 지분정리해서 한국으로<br>넘기라고 하면 일본에서 가만히 있을까요. 틀니 수준급 단톡방 수준의 헛소리란 이런거죠."
,,@korchief,2024-05-12T23:42:43Z,,@korchief,2024-05-12T23:42:43Z,"@@ssems09 요즘 2번들이 선동하고 있는 논리죠. 지분 5:5로 만들어서 경영권 넘긴건 문정부에서 한거다부터<br>시작해서 네이버가 잘못해서 넘기는거다 등등.. 네이버가 여러가지 경영적 판단으로 넘기는거면 뭐<br>기업활동이니 상관없다고 보는데 일본 총무성이 개입하고 압박해서 지분정리를 요구하는건<br>강탈이라고 봐야죠. 예를들어 한국에서 일본이랑 합자한 법인한테 강제로 지분정리해서 한국으로<br>넘기라고 하면 일본에서 가만히 있을까요. 틀니 낀 노인네들 수준의 헛소리죠. <br>글이 자꾸 지워져 적다보니 두 번 찍혔을 수 도 있음을 양해바랍니다."
,,@korchief,2024-05-13T01:26:23Z,,@korchief,2024-05-13T01:26:23Z,"21년도에 기존 지분을 65%에서 <a href=""https://www.youtube.com/watch?v=OiunlKtyWNM&amp;t=3050"">50:50</a>으로 만들고 재상장한 이유는 일본쪽 여론과 분위기에 따른 네이버의 선택이었습니다.<br>이전까지 라인을 쓰던 대부분의 일본인들이 한국산인지 모르고 사용하다 점유율이 높아질 때쯤 실체가 알려지고(이전에는 아는 사람만 아는 수준) 여론에서 한국산을 꺼려하는 분위기가 확산되고 그 여론을 앞세운 일본정부의 압박이 발휘될 쯤, 그 여론을 달래자는 식으로 소뱅과 5:5 합병의 길을 선택했습니다. <br>일본내에서도 합병이 네이버에 이익 될 것 없다는 반응이었습니다만, 기업 이익측면을 고려해 스스로 선택한 것이죠.<br>합병 후 경연을 나눠 운영하게 됐으나, 이때도 기술 개발은 계속 네이버가 했습니다. 실제로 일본의 노하우나 기술이 없는 게 관건이란 것입니다.<br>일본의 이전까지 아날로그식 행정처리를 디지털화를 통해 네이버가 구축해줬는데, 이걸 그냥 네이버에게 손을 떼라 협박하여 몽땅 뺏아가겠다는 겁니다.<br>QR 결제, 세금 납부, 폐기물 처리, 온라인 결제, 관공서 민원 이런 것 전부가 아날로그로 처리되던걸 디지털화 시켜 놨더니 이제 와서 손 떼고 기술직 부역자나 돼 달라는 소리죠.<br>즉, 이젠 경영자가 아니라 월급 받아 위에서 시키는 대로 개발하고 일하는 공돌이 역할로 바뀌는거죠."
,,@ssems09,2024-05-13T02:27:44Z,,@ssems09,2024-05-13T02:27:44Z,@@korchief ㅋㅋㅋ 멍청하니까 대충 누가 떠든대로 그대로 믿네요.<br>일본 여론 고려가 당연히 있었겠지만.<br>어떻게 5:5 합병이 &quot;여론이나 달래자는 식&quot;일 수 있어요.<br>더이상 주인이 아니라 공동대표가 되는건데.<br>심지어 이사회도 불리하게 잡았고.
,,@ssems09,2024-05-13T02:30:16Z,,@ssems09,2024-05-13T02:30:16Z,@@korchief 제대로 아는 게 없으니까 그런 글 하나 믿고 끌려다니는구나.<br>진짜 빤하네요ㅋㅋㅋ
,,@ssems09,2024-05-13T02:32:55Z,,@ssems09,2024-05-13T02:32:55Z,"@@korchief 여론 달래는 게 전부면 50%+1주나, <a href=""https://www.youtube.com/watch?v=OiunlKtyWNM&amp;t=3109"">51:49</a>로 했어야 정상이죠.<br>회사 주인을 둘로 만드는게 어떻게 단순히 여론용이에요.<br>이미 반은 매각했던 거지."
,,@ssems09,2024-05-13T02:33:54Z,,@ssems09,2024-05-13T02:33:54Z,@@korchief 그리고 뭔 합병이 네이버에 이익이 안돼요ㅋㅋ<br>애초에 소뱅이랑 라인의 진출사업 영역이 너무 겹쳐서 경쟁 회피 + 적자 분담용으로 합병한건데.<br>이득이 안됐으면 저런 합작을 대체 왜 합니까ㅋㅋㅋㅋㅋ<br>네이버가 무슨 동네 바보인줄 아시나보네
,,@ssems09,2024-05-13T02:45:32Z,,@ssems09,2024-05-13T02:45:32Z,"르노 사태마냥 <br>일본정부의 전형적인 관치경제 + 폐쇄성향 <br>+ 막무가내 행정의 결과긴 한데,<br>네이버가 여러분이 생각하는 그런 무고한 피해자 같은게 아닙니다ㅋㅋ<br>개인정보유출과 그에 이은 거짓말은 차치하고서도.<br>지금까지 네이버의 스탠스가 너무 애매해요.<br>5대5 구조부터, 지금도 매각가능성까지 열어놨다는 발언이나"
,,@korchief,2024-05-13T04:27:28Z,,@korchief,2024-05-13T04:27:28Z,"@@ssems09 하나만 묻지. 5:5가 주인이 아니란 말인가? 그리고, 5:5와 4.9:5.1은 경영권 차원에서 무슨 차이가 있을까? 기초상식은 알만한 것이 거 참..."
,,@korchief,2024-05-13T04:39:45Z,,@korchief,2024-05-13T04:39:45Z,"@@ssems09 여론 달래는 게 전부면 50%+1주나, <a href=""https://www.youtube.com/watch?v=OiunlKtyWNM&amp;t=3109"">51:49</a>로 했어야 정상이죠.<br>회사 주인을 둘로 만드는게 어떻게 단순히 여론용이에요.<br>이미 반은 매각했던 거지.  <br><br>---&gt; 애초에 그쪽 민심 상,  못미더운 반일국가이자 지들보다 후진국인 한국에 의지하는 모양새가 죽기보다 싫었던 마당에, 한국산 어플에 기대고 있는 지들 모습에 자격지심으로 자존심을 건드려 뿔이 난 상황을 지분변화를 통한 타개책으로 정한 이상, 여전히 한국지분이 우세한 모양새가 먹힐만한 조치였겠나? 그러니 공평하게 5대5로 수평을 맞혀둔거지. 뭐 머리를 샘플로 달고 다녔다면 댁처럼 그런 말 나올수도 있겠지만, 생각 운운하던 인간이 이따위 반푼짜리 해석밖에 못하나?"
,,@ssems09,2024-05-13T04:50:45Z,,@ssems09,2024-05-13T04:50:45Z,@@korchief ㅋㅋ 둘 다 서로 눈치 봐야하는 사이가 되는거지. 5:5면.<br>자기 맘대로만 할 수 없는 공동대표가 되는건데.<br>거기서 심지어 이사회 구성도 불리하면 말 다 한거고.
,,@ssems09,2024-05-13T04:51:45Z,,@ssems09,2024-05-13T04:51:45Z,"@@korchief &lt;그리고, 5:5와 4.9:5.1은 경영권 차원에서 무슨 차이가 있을까? 기초상식은 알만한 것이 거 참&gt;<br><br>와 이건 진짜 기초상식 없는 소리인데.<br>4.9랑 5는 경영권 차원에서 엄청 큰 차이에요ㅋㅋㅋ<br>50% - 1주랑 50%도 큰 차이고."
,,@korchief,2024-05-13T04:56:58Z,,@korchief,2024-05-13T04:56:58Z,"@@ssems09  일본인들의 여론, 즉 자존심을 달래야 했던 네이버측이 제살 깎는 조치를 했다는게 기껏 5.1:4.9? 여전한 한국기업이란 몸부림을 칠 상황도, 필요도 없잖나. 생각은 하고 사시나~  굳이 반반을 왜 선택했을 지, 이해못했단 말인가?"
,,@ssems09,2024-05-13T04:59:09Z,,@ssems09,2024-05-13T04:59:09Z,"@@korchief 반반을 내주고 거기서 이사회 내준 순간, 게임이 끝난건데 뭔 소설을 쓰세요ㅋㅋㅋ<br>그걸 자기손으로 결정한 순간 끝난거고, 네이버가 지분 50% 무슨 의미인지 모를 회사도 아니고"
,,@korchief,2024-05-13T05:02:02Z,,@korchief,2024-05-13T05:02:02Z,@@ssems09  4.9+5.1은 너가한 소린데? 여론 무마책으로 너가 얘기 한거야. 그 의미를 알고 함부로 떠드는 거냐 묻는 거잖아?  줏대없이 말이 왔다갔다 하시네~
,,@korchief,2024-05-13T05:08:40Z,,@korchief,2024-05-13T05:08:40Z,@@ssems09 그래서 경영권을 내줫음? 한국인 직원 해고하고 입사시키고를 지들 멋대로 하던가요? 공동경영이 아닌 담에야 왜 한국 의견을 묻고 하시겠수? 경영권 행사가 일본측 맘이면 그 나라 정부는 개인정보 누출의 화풀이를 왜 한국기업에 했을꼬? 좀 말같은 소리좀 하자닌까. 이미 일본 기업인데 뭘 팔라말라 바꾸라말라 한국기업에 떠벌일까 싶네.
,,@ssems09,2024-05-13T05:37:18Z,,@ssems09,2024-05-13T05:37:18Z,@@korchief 경영권 내주는 초입에 들어간거지.<br>50%의 지분과 이사회를 바침으로써.<br>이해를 못해도 너무 못하시는데ㅋㅋㅋㅋ<br>이미 그 시점부터 온전한 한국 기업같은게 아니고 &#39;상당히 불리한&#39; 공동 체제로 간거야.<br>이사진 구성을 보고 떠드시라고.
,,@ssems09,2024-05-13T05:39:11Z,,@ssems09,2024-05-13T05:39:11Z,@@korchief 개인정보 누출 책임이 라인에 있으니 따지지ㅋㅋ<br>개발을 라인이 맡으니까 밥통씨.<br>좀 알고 떠드시라고.
,,@korchief,2024-05-13T06:29:34Z,,@korchief,2024-05-13T06:29:34Z,@@ssems09  사고방식 참 편하네~ 경영권은 일본측이 장악했다면서 책임은 네이버에 묻는다니...그럼 왜 경영권을 팔아라 말아라 할까? 어차피 지분을 팔아도 계속해서 네이버가 기술책임을 맡게되는 이상 변화는 없게 되는데? 응? 네이버한테 일본에서 완전히 손떼라는게 아닌 다음에야 다음 번에 또 누출이 되면 운영자나 경영자가 아닌 단순 기술개발책에 묻는 다니 참 우습군. 지분50프로를 공동경영이 아니라 우기는 친구네.  공동 경영상태가 아니면 걍 내주면 쉽고 조용할 일을...왜 굳이 국내에서는 사서 진통과 소동을 을겪으려나~ 세상 저만 잘난 줄 알고 있는 꼴ㅌ이 계시네!
,,@korchief,2024-05-13T06:47:03Z,,@korchief,2024-05-13T06:47:03Z,"@@ssems09 엄연히 지분 50퍼센트를 꽉 쥐고 있는 상태인데 경영권이 어쩌구 헛소릴 정성스레 하는지 모르겠다.  경영권 내주기 초입이건 아니건 선택은 네이버가 하는거지 상대국이 팔아라 마라 할 당위성은 없는 것이지, 뭔 헛소릴 저리 해댈까. 댁의 얘기대로해도 네이버가 기술개발에서 완전히 손 떼지 않는 이상 어차피 지분을 넘겨도 이런 일이 재발되지 않을 거란 보장도 없이 지분과는 무관한 일본정부측 압박의 명분을 이해는 하나 싶고. 개인정보 누출 책임이 공동경영자인 소프트뱅크측에는 책임을 묻지 않고 네이버측에만 물어서 팔라고 협박하는게 아주 당연하다는 듯 말하는 꼬락서니도 이해를 못하겠다. 대체 상식선상에서 얘길 하는거 맞나 싶다. 당연한게 당연이 아닌게 되는 참 묘한 스피커네."
,,@korchief,2024-05-13T07:04:56Z,,@korchief,2024-05-13T07:04:56Z,"@@ssems09 다시 올려드릴까요? 그래서 경영권을 내줫음? 한국인 직원 해고하고 입사시키고를 지들 멋대로 하던가요? 공동경영이 아닌 담에야 왜 한국 의견을 묻고 하시겠수? 경영권 행사가 일본측 맘이면 그 나라 정부는 개인정보 누출의 화풀이를 왜 한국기업에 했을꼬? 좀 말같은 소리좀 하자닌까. 이미 일본 기업인데 뭘 팔라 말라, 바꾸라 마라 한국기업에 떠벌일까 싶네."
,,@korchief,2024-05-13T07:07:20Z,,@korchief,2024-05-13T07:07:20Z,"@@ssems09 개인정보 누출 책임이 라인에(도) 있으니 따지지ㅋㅋ(집에 거울 없소?)<br>개발을 라인이 맡으니까 밥통씨.(하긴, 요즘 밥통하면 한국산 이라더라)"
,,@korchief,2024-05-13T07:15:18Z,,@korchief,2024-05-13T07:15:18Z,"@@ssems09 경영권 내주기 초입이건 예정이건 선택은 네이버가 해야 하는 것이지, 그 나라 정부가 이래라 저래라 할 수 있는 문제는 아니지.  거기에 자국 기업이 부당한 대우를 당해도 찍소리도 못 내고 있는 정부는 이미 정부로서의 무능을 내비친거나 진배없고. 공동경영의 상태는 네이버의 선택이었다지만, 지금의 경우는 절대 선택이라 할 수 가 없어 보이는데, 이전 정부 물타기는 선호도 20프로들의 어불성설이고."
,,@ssems09,2024-05-13T08:54:49Z,,@ssems09,2024-05-13T08:54:49Z,"@@korchief일본 정부가 압박하는건 잘못이라니까, 귀 막고 똑같은 소리 계속할래요?ㅋㅋㅋ<br>와 진짜 말귀 못 알아듣는다.<br>잘 모르면 열심히 읽기라도 해요 제발."
,,@ssems09,2024-05-13T08:56:38Z,,@ssems09,2024-05-13T08:56:38Z,그냥 이사진 구성만 봐도 절대 반반경영 상태 아니었던거 알 수 있는데 왜 덮어놓고 계속 우겨요ㅋㅋㅋ<br>진짜 추하게 늙었네
,,@ssems09,2024-05-13T08:57:34Z,,@ssems09,2024-05-13T08:57:34Z,일본정부가 저러는거 잘못 맞단 얘기는 몇 번 해야하냐 대체.<br>이게 대화냐?<br>그냥 눈귀 다 처막고 설명해주는 것도 무시하고 팩트 없이 똑같은 소리만 반복해대는게?ㅋㅋㅋ
,,@ssems09,2024-05-13T08:58:56Z,,@ssems09,2024-05-13T08:58:56Z,"그래서 경영권을 내줬냐고?<br>네.  사실상 내줬죠.<br>이사진 자체가 동수도 아니고 그쪽에서 더 가져가는데, 이사회가 그쪽 과반인데 이게 동등한 반반으로 보이면 지능문제입니다."
,,@ssems09,2024-05-13T09:01:17Z,,@ssems09,2024-05-13T09:01:17Z,"그럼 또 실질경영권을 쥐고도 왜 지분팔라마라 하냐고 멍청한 질문할텐데, <br>일본의 비상식적 폐쇄성 + 라인(네이버)에 대한 신뢰 하락으로 개발 및 경영에서 아예 배제하려고 저러겠지.<br>주도권을 쥔 것만으로 만족을 못하고."
,,@ssems09,2024-05-13T09:06:57Z,,@ssems09,2024-05-13T09:06:57Z,그니까 결국 지금의 한국정부랑은 하등 상관 없단 얘기야.<br>니들이 아예 구조적으로 이해를 못하니까 계속 지금 정부 찾는거고.<br>이미 2019년에 지분 절반 + 이사회 주도권 넘긴 시점에서 네이버는 장기적인 엑시트를 노리는 게 아닌지 의심될 정도라고.
,,@korchief,2024-05-13T09:49:36Z,,@korchief,2024-05-13T09:49:36Z,"@@ssems09  젊음이 훈장은 아니다. 내용상 지분으로 말해라. 5:5지분의 강압적 변화를 두고 이전 경영상태 강조하는 있는 인간은 용와대와 너 뿐일꺼다. 보안 문제를 두고 행정지도도 아닌 정부쪽의 압박이 정상은 아닐 뿐더러, 그 행정지도로 지분 조정을 강요하는 것이 민간회사에서 한 주 차이로 주인이 바뀌는 엄연한 현실을 놓고, 동 비율의 지분을 두고 소유주를 부정하는 어불성설인 데다, 네 말대로 그렇다 쳐도 책임을 네이버에만 묻는 것도 맞지 않는 반증인 거다. 실질경영권을 바라보는 관점에서 댁은 운영상 입김을 말할 수 있으나, 한편으로 나로서는 소유주 지분상의 주권행사, 지분 소득분배의 비율이라는 관점에서 말하고자 했던 것이고, 너가 말하지 않았어도 이미 경영진에 한국인 한 명인건 타 매스컴을 통해 이미 알고있던 내용이다. 후자로 지적한 것들은 일본정부의 지분 조정에 따라 단 한표의 움직임 만으로도 내꺼냐, 네꺼냐의 분기점이 되는 구조 아니겠냔 소리고, 이에 한 마디도 못하는 현정부를 당연히 탓할 수 밖에 없는 것이란 소리다. 그런 정부의 움직임을 과거정부때의 자발적 5:5와 비교해서 물타기 하는 것도 제정신은 아니지."
