,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
2626,청와옥 본점,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,140.0,"3,767"
2627,청와옥 본점,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,89.0,"3,767"
2628,청와옥 본점,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,68.0,"3,767"
2629,청와옥 본점,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,54.0,"3,767"
2630,청와옥 본점,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,37.0,"3,767"
2631,청와옥 본점,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,37.0,"3,767"
2632,청와옥 본점,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,23.0,"3,767"
2633,청와옥 본점,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,22.0,"3,767"
2634,청와옥 본점,음식,korean,서비스,서비스,음식이 빨리 나와요,19.0,"3,767"
2635,청와옥 본점,음식,korean,시설 및 분위기,분위기,차분한 분위기에요,12.0,"3,767"
2636,청와옥 본점,음식,korean,서비스,서비스,직접 잘 구워줘요,8.0,"3,767"
2637,청와옥 본점,음식,korean,시설 및 분위기,분위기,아늑해요,6.0,"3,767"
2638,청와옥 본점,음식,korean,시설 및 분위기,분위기,컨셉이 독특해요,5.0,"3,767"
2639,청와옥 본점,음식,korean,시설 및 분위기,시설 및 환경,좌석이 편해요,4.0,"3,767"
2640,청와옥 본점,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,3.0,"3,767"
2641,청와옥 본점,음식,korean,시설 및 분위기,청결도와 위생,환기가 잘 돼요,2.0,"3,767"
2642,청와옥 본점,음식,korean,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,1.0,"3,767"
2643,청와옥 본점,음식,korean,시설 및 분위기,분위기,오래 머무르기 좋아요,1.0,"3,767"
2644,서대문구형제갈비,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,832.0,"1,001"
2645,서대문구형제갈비,음식,korean,서비스,서비스,친절해요,288.0,"1,001"
2646,서대문구형제갈비,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,220.0,"1,001"
2647,서대문구형제갈비,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,217.0,"1,001"
2648,서대문구형제갈비,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,180.0,"1,001"
2649,서대문구형제갈비,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,149.0,"1,001"
2650,서대문구형제갈비,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,139.0,"1,001"
2651,서대문구형제갈비,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,116.0,"1,001"
2652,서대문구형제갈비,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,111.0,"1,001"
2653,서대문구형제갈비,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,109.0,"1,001"
2654,서대문구형제갈비,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,109.0,"1,001"
2655,서대문구형제갈비,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,74.0,"1,001"
2656,서대문구형제갈비,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,53.0,"1,001"
2657,서대문구형제갈비,음식,korean,서비스,서비스,직접 잘 구워줘요,47.0,"1,001"
2658,서대문구형제갈비,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,20.0,"1,001"
2659,서대문구형제갈비,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,13.0,"1,001"
2660,서대문구형제갈비,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,13.0,"1,001"
2661,서대문구형제갈비,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,4.0,"1,001"
2662,서대문구형제갈비,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,2.0,"1,001"
2663,서대문구형제갈비,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,2.0,"1,001"
2664,서대문구형제갈비,음식,korean,시설 및 분위기,분위기,차분한 분위기에요,1.0,"1,001"
2665,서대문구형제갈비,음식,korean,서비스,서비스,음식이 빨리 나와요,1.0,"1,001"
2666,서대문구형제갈비,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,1.0,"1,001"
2667,서대문구형제갈비,음식,korean,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,1.0,"1,001"
2668,서대문구형제갈비,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,1.0,"1,001"
2669,서대문구형제갈비,음식,korean,시설 및 분위기,분위기,오래 머무르기 좋아요,1.0,"1,001"
2670,서대문구형제갈비,음식,korean,시설 및 분위기,청결도와 위생,환기가 잘 돼요,1.0,"1,001"
2671,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,음식이 맛있어요,1238.0,"1,353"
2672,송화산시도삭면,음식,chinese,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,615.0,"1,353"
2673,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,양이 많아요,338.0,"1,353"
2674,송화산시도삭면,음식,chinese,가격 및 가치,가격과 가치,가성비가 좋아요,330.0,"1,353"
2675,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,재료가 신선해요,272.0,"1,353"
2676,송화산시도삭면,음식,chinese,서비스,서비스,친절해요,180.0,"1,353"
2677,송화산시도삭면,음식,chinese,시설 및 분위기,청결도와 위생,매장이 청결해요,175.0,"1,353"
2678,송화산시도삭면,음식,chinese,시설 및 분위기,분위기,혼밥하기 좋아요,64.0,"1,353"
2679,송화산시도삭면,음식,chinese,시설 및 분위기,시설 및 환경,매장이 넓어요,57.0,"1,353"
2680,송화산시도삭면,음식,chinese,시설 및 분위기,분위기,특별한 날 가기 좋아요,36.0,"1,353"
2681,송화산시도삭면,음식,chinese,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,30.0,"1,353"
2682,송화산시도삭면,음식,chinese,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,23.0,"1,353"
2683,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,20.0,"1,353"
2684,송화산시도삭면,음식,chinese,시설 및 분위기,시설 및 환경,인테리어가 멋져요,17.0,"1,353"
2685,송화산시도삭면,음식,chinese,서비스,서비스,음식이 빨리 나와요,15.0,"1,353"
2686,송화산시도삭면,음식,chinese,가격 및 가치,가격과 가치,메뉴 구성이 알차요,9.0,"1,353"
2687,송화산시도삭면,음식,chinese,시설 및 분위기,시설 및 환경,주차하기 편해요,8.0,"1,353"
2688,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,7.0,"1,353"
2689,송화산시도삭면,음식,chinese,시설 및 분위기,시설 및 환경,뷰가 좋아요,5.0,"1,353"
2690,송화산시도삭면,음식,chinese,시설 및 분위기,분위기,컨셉이 독특해요,4.0,"1,353"
2691,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,잡내가 적어요,4.0,"1,353"
2692,송화산시도삭면,음식,chinese,시설 및 분위기,분위기,아늑해요,3.0,"1,353"
2693,송화산시도삭면,음식,chinese,음식의 속성,음식의 다양성,반찬이 잘 나와요,3.0,"1,353"
2694,송화산시도삭면,음식,chinese,시설 및 분위기,분위기,대화하기 좋아요,3.0,"1,353"
2695,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,고기 질이 좋아요,2.0,"1,353"
2696,송화산시도삭면,음식,chinese,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,2.0,"1,353"
2697,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,기본 안주가 좋아요,2.0,"1,353"
2698,송화산시도삭면,음식,chinese,시설 및 분위기,분위기,차분한 분위기에요,1.0,"1,353"
2699,송화산시도삭면,음식,chinese,시설 및 분위기,시설 및 환경,좌석이 편해요,1.0,"1,353"
2700,송화산시도삭면,음식,chinese,서비스,서비스,포장이 깔끔해요,1.0,"1,353"
2701,송화산시도삭면,음식,chinese,시설 및 분위기,시설 및 환경,사진이 잘 나와요,1.0,"1,353"
2702,송화산시도삭면,음식,chinese,음식의 속성,음식의 맛과 질,건강한 맛이에요,1.0,"1,353"
2703,참만나,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,380.0,407
2704,참만나,음식,korean,서비스,서비스,친절해요,154.0,407
2705,참만나,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,85.0,407
2706,참만나,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,73.0,407
2707,참만나,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,72.0,407
2708,참만나,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,64.0,407
2709,참만나,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,59.0,407
2710,참만나,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,57.0,407
2711,참만나,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,48.0,407
2712,참만나,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,39.0,407
2713,참만나,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,32.0,407
2714,참만나,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,21.0,407
2715,참만나,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,20.0,407
2716,참만나,음식,korean,서비스,서비스,직접 잘 구워줘요,18.0,407
2717,참만나,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,14.0,407
2718,참만나,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,10.0,407
2719,참만나,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,6.0,407
2720,참만나,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,3.0,407
2721,참만나,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,2.0,407
2722,참만나,음식,korean,서비스,서비스,음식이 빨리 나와요,1.0,407
2723,참만나,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,1.0,407
2724,참만나,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,1.0,407
2725,제일콩집,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,1615.0,"1,523"
2726,제일콩집,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,573.0,"1,523"
2727,제일콩집,음식,korean,서비스,서비스,친절해요,366.0,"1,523"
2728,제일콩집,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,322.0,"1,523"
2729,제일콩집,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,215.0,"1,523"
2730,제일콩집,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,210.0,"1,523"
2731,제일콩집,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,143.0,"1,523"
2732,제일콩집,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,115.0,"1,523"
2733,제일콩집,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,111.0,"1,523"
2734,제일콩집,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,89.0,"1,523"
2735,제일콩집,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,69.0,"1,523"
2736,제일콩집,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,50.0,"1,523"
2737,제일콩집,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,29.0,"1,523"
2738,제일콩집,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,26.0,"1,523"
2739,제일콩집,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,26.0,"1,523"
2740,제일콩집,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,20.0,"1,523"
2741,제일콩집,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,11.0,"1,523"
2742,제일콩집,음식,korean,서비스,서비스,음식이 빨리 나와요,9.0,"1,523"
2743,제일콩집,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,7.0,"1,523"
2744,제일콩집,음식,korean,시설 및 분위기,분위기,아늑해요,2.0,"1,523"
2745,제일콩집,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,2.0,"1,523"
2746,제일콩집,음식,korean,시설 및 분위기,분위기,차분한 분위기에요,1.0,"1,523"
2747,제일콩집,음식,korean,시설 및 분위기,분위기,컨셉이 독특해요,1.0,"1,523"
2748,제일콩집,음식,korean,시설 및 분위기,특별한 목적,아이와 가기 좋아요,1.0,"1,523"
2749,제일콩집,음식,korean,시설 및 분위기,시설 및 환경,사진이 잘 나와요,1.0,"1,523"
2750,제일콩집,음식,korean,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,1.0,"1,523"
2751,제일콩집,음식,korean,시설 및 분위기,분위기,오래 머무르기 좋아요,1.0,"1,523"
2752,제일콩집,음식,korean,시설 및 분위기,분위기,대화하기 좋아요,1.0,"1,523"
2753,무교동 북어국집,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,3149.0,"2,554"
2754,무교동 북어국집,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,1015.0,"2,554"
2755,무교동 북어국집,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,1006.0,"2,554"
2756,무교동 북어국집,음식,korean,서비스,서비스,친절해요,935.0,"2,554"
2757,무교동 북어국집,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,761.0,"2,554"
2758,무교동 북어국집,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,758.0,"2,554"
2759,무교동 북어국집,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,490.0,"2,554"
2760,무교동 북어국집,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,292.0,"2,554"
2761,무교동 북어국집,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,179.0,"2,554"
2762,무교동 북어국집,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,75.0,"2,554"
2763,무교동 북어국집,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,48.0,"2,554"
2764,무교동 북어국집,음식,korean,서비스,서비스,음식이 빨리 나와요,47.0,"2,554"
2765,무교동 북어국집,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,31.0,"2,554"
2766,무교동 북어국집,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,19.0,"2,554"
2767,무교동 북어국집,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,18.0,"2,554"
